Time,Displacement,Force
"5.8600","0.0958","0.5602"
"5.8800","0.0962","0.4934"
"5.9000","0.0966","0.4347"
"5.9200","0.0969","0.4224"
"5.9400","0.0973","0.5575"
"5.9600","0.0976","0.5689"
"5.9800","0.0979","0.4849"
"6.0000","0.0983","0.4859"
"6.0200","0.0987","0.4775"
"6.0400","0.0991","0.5098"
"6.0600","0.0995","0.5493"
"6.0800","0.0998","0.5056"
"6.1000","0.1001","0.4984"
"6.1200","0.1004","0.5078"
"6.1400","0.1006","0.5389"
"6.1600","0.1009","0.5747"
"6.1800","0.1012","0.5404"
"6.2000","0.1016","0.4239"
"6.2200","0.1020","0.3957"
"6.2400","0.1023","0.4816"
"6.2600","0.1027","0.4192"
"6.2800","0.1030","0.4212"
"6.3000","0.1032","0.5000"
"6.3200","0.1035","0.4662"
"6.3400","0.1038","0.4535"
"6.3600","0.1042","0.4883"
"6.3800","0.1046","0.5018"
"6.4000","0.1051","0.4899"
"6.4200","0.1055","0.4414"
"6.4400","0.1059","0.4680"
"6.4600","0.1062","0.5323"
"6.4800","0.1064","0.5310"
"6.5000","0.1066","0.5605"
"6.5200","0.1069","0.5804"
"6.5400","0.1072","0.5370"
"6.5600","0.1075","0.6157"
"6.5800","0.1079","0.6139"
"6.6000","0.1083","0.5984"
"6.6200","0.1086","0.4857"
"6.6400","0.1089","0.5203"
"6.6600","0.1093","0.5952"
"6.6800","0.1096","0.6021"
"6.7000","0.1100","0.6108"
"6.7200","0.1104","0.6343"
"6.7400","0.1108","0.6417"
"6.7600","0.1112","0.5495"
"6.7800","0.1115","0.5241"
"6.8000","0.1117","0.5872"
"6.8200","0.1120","0.6338"
"6.8400","0.1122","0.6656"
"6.8600","0.1125","0.6239"
"6.8800","0.1129","0.5484"
"6.9000","0.1133","0.5206"
"6.9200","0.1137","0.5681"
"6.9400","0.1140","0.6012"
"6.9600","0.1143","0.5910"
"6.9800","0.1146","0.5879"
"7.0000","0.1149","0.5447"
"7.0200","0.1151","0.6087"
"7.0400","0.1155","0.5981"
"7.0600","0.1159","0.5539"
"7.0800","0.1164","0.4908"
"7.1000","0.1168","0.5797"
"7.1200","0.1172","0.7007"
"7.1400","0.1176","0.6846"
"7.1600","0.1178","0.6655"
"7.1800","0.1180","0.6725"
"7.2000","0.1183","0.6847"
"7.2200","0.1186","0.6940"
"7.2400","0.1189","0.6706"
"7.2600","0.1193","0.5588"
"7.2800","0.1196","0.5314"
"7.3000","0.1200","0.5530"
"7.3200","0.1203","0.5950"
"7.3400","0.1206","0.6018"
"7.3600","0.1210","0.5542"
"7.3800","0.1213","0.5171"
"7.4000","0.1217","0.5684"
"7.4200","0.1221","0.5659"
"7.4400","0.1225","0.5802"
"7.4600","0.1228","0.6242"
"7.4800","0.1231","0.6305"
"7.5000","0.1233","0.6592"
"7.5200","0.1236","0.6343"
"7.5400","0.1239","0.6346"
"7.5600","0.1242","0.5991"
"7.5800","0.1245","0.5088"
"7.6000","0.1249","0.5629"
"7.6200","0.1253","0.5898"
"7.6400","0.1257","0.6225"
"7.6600","0.1260","0.6266"
"7.6800","0.1262","0.5981"
"7.7000","0.1265","0.6139"
"7.7200","0.1268","0.6699"
"7.7400","0.1272","0.6543"
"7.7600","0.1276","0.7353"
"7.7800","0.1281","0.6989"
"7.8000","0.1285","0.6761"
"7.8200","0.1289","0.6538"
"7.8400","0.1291","0.6440"
"7.8600","0.1294","0.7551"
"7.8800","0.1296","0.7283"
"7.9000","0.1299","0.6777"
"7.9200","0.1302","0.6287"
"7.9400","0.1306","0.6573"
"7.9600","0.1309","0.6348"
"7.9800","0.1313","0.7572"
"8.0000","0.1316","0.7679"
"8.0200","0.1319","0.7534"
"8.0400","0.1323","0.6687"
"8.0600","0.1326","0.6826"
"8.0800","0.1330","0.6524"
"8.1000","0.1334","0.6734"
"8.1200","0.1338","0.7252"
"8.1400","0.1341","0.7049"
"8.1600","0.1344","0.7101"
"8.1800","0.1347","0.7153"
"8.2000","0.1349","0.6848"
"8.2200","0.1352","0.7329"
"8.2400","0.1355","0.7426"
"8.2600","0.1358","0.7272"
"8.2800","0.1362","0.5940"
"8.3000","0.1366","0.6180"
"8.3200","0.1370","0.6380"
"8.3400","0.1373","0.6908"
"8.3600","0.1376","0.7171"
"8.3800","0.1379","0.6871"
"8.4000","0.1382","0.6397"
"8.4200","0.1385","0.5828"
"8.4400","0.1389","0.5971"
"8.4600","0.1394","0.6612"
"8.4800","0.1398","0.6562"
"8.5000","0.1402","0.7223"
"8.5200","0.1405","0.7539"
"8.5400","0.1407","0.7065"
"8.5600","0.1410","0.6314"
"8.5800","0.1412","0.6170"
"8.6000","0.1415","0.6646"
"8.6200","0.1419","0.7140"
"8.6400","0.1422","0.7332"
"8.6600","0.1426","0.8185"
"8.6800","0.1430","0.7629"
"8.7000","0.1433","0.7165"
"8.7200","0.1436","0.6665"
"8.7400","0.1440","0.6850"
"8.7600","0.1443","0.6732"
"8.7800","0.1447","0.7198"
"8.8000","0.1451","0.7343"
"8.8200","0.1455","0.6802"
"8.8400","0.1458","0.7538"
"8.8600","0.1461","0.9141"
"8.8800","0.1463","0.8526"
"8.9000","0.1466","0.7600"
"8.9200","0.1469","0.7421"
"8.9400","0.1472","0.7858"
"8.9600","0.1476","0.8018"
"8.9800","0.1480","0.7956"
"9.0000","0.1483","0.8345"
"9.0200","0.1487","0.7877"
"9.0400","0.1490","0.7393"
"9.0600","0.1492","0.7258"
"9.0800","0.1495","0.7026"
"9.1000","0.1498","0.6995"
"9.1200","0.1502","0.7011"
"9.1400","0.1506","0.7522"
"9.1600","0.1511","0.7797"
"9.1800","0.1515","0.7672"
"9.2000","0.1519","0.6939"
"9.2200","0.1521","0.6165"
"9.2400","0.1524","0.6404"
"9.2600","0.1526","0.6865"
"9.2800","0.1529","0.7083"
"9.3000","0.1532","0.6752"
"9.3200","0.1536","0.6783"
"9.3400","0.1539","0.7074"
"9.3600","0.1543","0.6397"
"9.3800","0.1546","0.6653"
"9.4000","0.1550","0.6966"
"9.4200","0.1553","0.6803"
"9.4400","0.1556","0.6680"
"9.4600","0.1560","0.6877"
"9.4800","0.1564","0.7227"
"9.5000","0.1568","0.7288"
"9.5200","0.1571","0.7716"
"9.5400","0.1574","0.7369"
"9.5600","0.1577","0.8037"
"9.5800","0.1579","0.9018"
"9.6000","0.1582","0.8813"
"9.6200","0.1585","0.8894"
"9.6400","0.1588","0.8693"
"9.6600","0.1592","0.7407"
"9.6800","0.1596","0.7256"
"9.7000","0.1600","0.6051"
"9.7200","0.1603","0.7144"
"9.7400","0.1606","0.8489"
"9.7600","0.1608","0.8553"
"9.7800","0.1611","0.8083"
"9.8000","0.1615","0.7461"
"9.8200","0.1619","0.7665"
"9.8400","0.1624","0.7395"
"9.8600","0.1629","0.7581"
"9.8800","0.1632","0.8492"
"9.9000","0.1635","0.8884"
"9.9200","0.1637","0.8634"
"9.9400","0.1640","0.7410"
"9.9600","0.1642","0.7129"
"9.9800","0.1646","0.7492"
"10.0000","0.1649","0.8275"
"10.0200","0.1653","0.7937"
"10.0400","0.1657","0.7750"
"10.0600","0.1660","0.8093"
"10.0800","0.1664","0.8336"
"10.1000","0.1667","0.8614"
"10.1200","0.1670","0.9039"
"10.1400","0.1674","0.8615"
"10.1600","0.1677","0.7379"
"10.1800","0.1681","0.7227"
"10.2000","0.1685","0.7965"
"10.2200","0.1688","0.7790"
"10.2400","0.1690","0.7708"
"10.2600","0.1693","0.9114"
"10.2800","0.1695","0.9442"
"10.3000","0.1698","0.9084"
"10.3200","0.1702","0.8669"
"10.3400","0.1705","0.8564"
"10.3600","0.1709","0.8695"
"10.3800","0.1713","0.8609"
"10.4000","0.1716","0.7809"
"10.4200","0.1719","0.7883"
"10.4400","0.1722","0.9163"
"10.4600","0.1725","0.8841"
"10.4800","0.1728","0.8688"
"10.5000","0.1732","0.8983"
"10.5200","0.1737","0.8736"
"10.5400","0.1742","0.9837"
"10.5600","0.1746","1.0329"
"10.5800","0.1749","0.9339"
"10.6000","0.1751","0.8955"
"10.6200","0.1753","0.8833"
"10.6400","0.1756","0.8097"
"10.6600","0.1759","0.8299"
"10.6800","0.1762","0.8362"
"10.7000","0.1766","0.8696"
"10.7200","0.1770","0.8608"
"10.7400","0.1774","0.8626"
"10.7600","0.1777","0.9215"
"10.7800","0.1780","0.9022"
"10.8000","0.1783","0.8107"
"10.8200","0.1787","0.8592"
"10.8400","0.1790","0.9403"
"10.8600","0.1794","0.9364"
"10.8800","0.1798","0.9185"
"10.9000","0.1801","0.8840"
"10.9200","0.1804","0.9129"
"10.9400","0.1806","0.9968"
"10.9600","0.1809","1.0067"
"10.9800","0.1812","1.0327"
"11.0000","0.1815","1.0197"
"11.0200","0.1818","0.9353"
"11.0400","0.1822","0.9017"
"11.0600","0.1826","0.9435"
"11.0800","0.1830","0.8549"
"11.1000","0.1833","0.8606"
"11.1200","0.1835","1.0211"
"11.1400","0.1838","0.9780"
"11.1600","0.1841","0.8841"
"11.1800","0.1845","0.8475"
"11.2000","0.1850","0.9663"
"11.2200","0.1855","1.0342"
"11.2400","0.1859","1.0138"
"11.2600","0.1862","0.9214"
"11.2800","0.1865","0.9556"
"11.3000","0.1867","0.9982"
"11.3200","0.1869","0.9453"
"11.3400","0.1872","0.9239"
"11.3600","0.1875","1.0015"
"11.3800","0.1879","1.0342"
"11.4000","0.1883","0.8747"
"11.4200","0.1887","0.7958"
"11.4400","0.1890","0.8543"
"11.4600","0.1894","0.9754"
"11.4800","0.1897","0.9680"
"11.5000","0.1900","0.8946"
"11.5200","0.1903","0.9021"
"11.5400","0.1907","0.9183"
"11.5600","0.1911","0.9919"
"11.5800","0.1915","0.9340"
"11.6000","0.1918","0.9225"
"11.6200","0.1920","0.9712"
"11.6400","0.1923","0.9172"
"11.6600","0.1925","0.8787"
"11.6800","0.1928","0.9119"
"11.7000","0.1932","0.8924"
"11.7200","0.1935","0.9078"
"11.7400","0.1939","0.9827"
"11.7600","0.1943","0.9912"
"11.7800","0.1946","1.0383"
"11.8000","0.1949","0.9789"
"11.8200","0.1951","1.0300"
"11.8400","0.1954","1.0201"
"11.8600","0.1958","0.9982"
"11.8800","0.1962","0.9466"
"11.9000","0.1967","0.9629"
"11.9200","0.1972","1.0062"
"11.9400","0.1976","0.9589"
"11.9600","0.1979","0.9316"
"11.9800","0.1981","0.9056"
"12.0000","0.1983","0.8744"
"12.0200","0.1986","1.0023"
"12.0400","0.1989","0.9682"
"12.0600","0.1992","0.9130"
"12.0800","0.1996","0.8632"
"12.1000","0.2000","0.9693"
"12.1200","0.2003","0.9207"
"12.1400","0.2007","0.9327"
"12.1600","0.2010","0.9797"
"12.1800","0.2013","0.9456"
"12.2000","0.2016","0.9701"
"12.2200","0.2020","1.0080"
"12.2400","0.2024","1.0158"
"12.2600","0.2028","0.9676"
"12.2800","0.2031","0.9396"
"12.3000","0.2034","0.9469"
"12.3200","0.2036","0.9383"
"12.3400","0.2039","0.9423"
"12.3600","0.2042","1.0059"
"12.3800","0.2045","1.0564"
"12.4000","0.2049","1.0976"
"12.4200","0.2053","0.9946"
"12.4400","0.2056","0.9497"
"12.4600","0.2060","1.0127"
"12.4800","0.2063","1.0508"
"12.5000","0.2065","0.9530"
"12.5200","0.2068","0.9072"
"12.5400","0.2071","0.9296"
"12.5600","0.2075","0.8715"
"12.5800","0.2079","0.9224"
"12.6000","0.2084","0.9830"
"12.6200","0.2089","1.0198"
"12.6400","0.2092","1.0262"
"12.6600","0.2095","0.9290"
"12.6800","0.2097","0.8327"
"12.7000","0.2099","0.8790"
"12.7200","0.2102","0.8905"
"12.7400","0.2105","0.9235"
"12.7600","0.2109","0.9693"
"12.7800","0.2113","0.9865"
"12.8000","0.2116","0.9675"
"12.8200","0.2120","0.9069"
"12.8400","0.2123","0.9323"
"12.8600","0.2126","0.9528"
"12.8800","0.2129","0.9187"
"12.9000","0.2133","0.8695"
"12.9200","0.2137","0.9340"
"12.9400","0.2141","0.9313"
"12.9600","0.2145","1.0094"
"12.9800","0.2148","1.0046"
"13.0000","0.2150","1.0049"
"13.0200","0.2153","0.9211"
"13.0400","0.2156","0.8490"
"13.0600","0.2159","0.8956"
"13.0800","0.2162","0.9930"
"13.1000","0.2166","1.0231"
"13.1200","0.2169","1.0090"
"13.1400","0.2173","1.0078"
"13.1600","0.2176","0.9839"
"13.1800","0.2179","0.9832"
"13.2000","0.2182","0.9781"
"13.2200","0.2185","1.0085"
"13.2400","0.2188","1.0025"
"13.2600","0.2192","0.9951"
"13.2800","0.2197","1.0018"
"13.3000","0.2202","1.0259"
"13.3200","0.2205","1.0298"
"13.3400","0.2208","1.0633"
"13.3600","0.2211","1.0572"
"13.3800","0.2213","0.9919"
"13.4000","0.2216","0.9852"
"13.4200","0.2219","0.9662"
"13.4400","0.2222","0.9818"
"13.4600","0.2226","1.0243"
"13.4800","0.2230","1.0107"
"13.5000","0.2233","0.9770"
"13.5200","0.2236","1.0332"
"13.5400","0.2239","1.0275"
"13.5600","0.2243","0.9269"
"13.5800","0.2246","0.9704"
"13.6000","0.2250","1.0711"
"13.6200","0.2254","1.0133"
"13.6400","0.2258","1.0159"
"13.6600","0.2261","1.0860"
"13.6800","0.2264","1.0432"
"13.7000","0.2266","0.9900"
"13.7200","0.2269","0.9519"
"13.7400","0.2272","0.9737"
"13.7600","0.2275","0.8851"
"13.7800","0.2279","0.8321"
"13.8000","0.2283","0.9182"
"13.8200","0.2286","0.9715"
"13.8400","0.2289","0.9623"
"13.8600","0.2292","1.0985"
"13.8800","0.2295","1.0456"
"13.9000","0.2298","0.9769"
"13.9200","0.2301","0.8744"
"13.9400","0.2305","0.9446"
"13.9600","0.2309","1.0016"
"13.9800","0.2314","1.0538"
"14.0000","0.2318","1.0464"
"14.0200","0.2322","1.0236"
"14.0400","0.2324","0.9980"
"14.0600","0.2327","1.0333"
"14.0800","0.2329","1.0246"
"14.1000","0.2332","1.0022"
"14.1200","0.2336","1.0534"
"14.1400","0.2339","1.1060"
"14.1600","0.2343","0.9930"
"14.1800","0.2347","1.0267"
"14.2000","0.2350","1.0094"
"14.2200","0.2353","0.9887"
"14.2400","0.2356","1.0643"
"14.2600","0.2360","1.0937"
"14.2800","0.2364","1.1809"
"14.3000","0.2368","1.1765"
"14.3200","0.2372","1.0416"
"14.3400","0.2376","1.0736"
"14.3600","0.2379","1.0400"
"14.3800","0.2381","0.9789"
"14.4000","0.2383","1.0027"
"14.4200","0.2386","1.0685"
"14.4400","0.2389","1.1145"
"14.4600","0.2392","1.0758"
"14.4800","0.2396","1.0422"
"14.5000","0.2400","1.0294"
"14.5200","0.2403","1.0296"
"14.5400","0.2406","1.0198"
"14.5600","0.2409","1.0782"
"14.5800","0.2411","1.0727"
"14.6000","0.2414","1.0509"
"14.6200","0.2418","1.0674"
"14.6400","0.2422","1.1061"
"14.6600","0.2427","1.1580"
"14.6800","0.2431","1.0918"
"14.7000","0.2435","1.0959"
"14.7200","0.2438","1.0239"
"14.7400","0.2440","1.0244"
"14.7600","0.2443","1.0165"
"14.7800","0.2445","0.9998"
"14.8000","0.2449","0.9636"
"14.8200","0.2452","0.9716"
"14.8400","0.2456","1.1141"
"14.8600","0.2460","1.0833"
"14.8800","0.2463","1.1272"
"14.9000","0.2466","1.1817"
"14.9200","0.2469","1.1679"
"14.9400","0.2473","1.1143"
"14.9600","0.2476","1.0814"
"14.9800","0.2480","1.0165"
"15.0000","0.2485","0.9997"
"15.0200","0.2488","1.0212"
"15.0400","0.2492","1.0326"
"15.0600","0.2494","1.0323"
"15.0800","0.2497","0.9800"
"15.1000","0.2499","1.0610"
"15.1200","0.2502","1.1324"
"15.1400","0.2506","1.1184"
"15.1600","0.2509","1.1498"
"15.1800","0.2513","1.0757"
"15.2000","0.2517","1.0716"
"15.2200","0.2520","1.1456"
"15.2400","0.2523","1.1681"
"15.2600","0.2525","1.1002"
"15.2800","0.2528","1.1891"
"15.3000","0.2531","1.1893"
"15.3200","0.2535","1.1671"
"15.3400","0.2540","1.0862"
"15.3600","0.2544","1.0889"
"15.3800","0.2548","1.1352"
"15.4000","0.2551","1.2289"
"15.4200","0.2554","1.2165"
"15.4400","0.2556","1.1816"
"15.4600","0.2559","1.2194"
"15.4800","0.2562","1.2004"
"15.5000","0.2565","1.1689"
"15.5200","0.2569","1.1502"
"15.5400","0.2573","1.2221"
"15.5600","0.2577","1.2864"
"15.5800","0.2580","1.2821"
"15.6000","0.2583","1.1796"
"15.6200","0.2586","1.2139"
"15.6400","0.2589","1.2799"
"15.6600","0.2593","1.3924"
"15.6800","0.2597","1.3541"
"15.7000","0.2601","1.3765"
"15.7200","0.2605","1.3838"
"15.7400","0.2608","1.3826"
"15.7600","0.2610","1.3466"
"15.7800","0.2613","1.3483"
"15.8000","0.2616","1.2823"
"15.8200","0.2619","1.2213"
"15.8400","0.2623","1.2725"
"15.8600","0.2626","1.2016"
"15.8800","0.2630","1.2217"
"15.9000","0.2633","1.2726"
"15.9200","0.2636","1.3657"
"15.9400","0.2639","1.3709"
"15.9600","0.2642","1.3594"
"15.9800","0.2645","1.4585"
"16.0000","0.2648","1.4774"
"16.0200","0.2653","1.4651"
"16.0400","0.2657","1.4642"
"16.0600","0.2662","1.3529"
"16.0800","0.2665","1.3170"
"16.1000","0.2668","1.3094"
"16.1200","0.2670","1.4349"
"16.1400","0.2673","1.4322"
"16.1600","0.2675","1.4188"
"16.1800","0.2679","1.4617"
"16.2000","0.2682","1.4231"
"16.2200","0.2686","1.4276"
"16.2400","0.2690","1.4666"
"16.2600","0.2693","1.4932"
"16.2800","0.2696","1.4224"
"16.3000","0.2699","1.3915"
"16.3200","0.2702","1.4799"
"16.3400","0.2706","1.5636"
"16.3600","0.2710","1.5911"
"16.3800","0.2714","1.5793"
"16.4000","0.2718","1.5587"
