Time,Displacement,Force
(s),(mm),(N)
"0.0000","0.0000","0.0029"
"0.0200","0.0000","0.0485"
"0.0400","0.0000","0.0681"
"0.0600","0.0000","0.0783"
"0.0800","0.0001","0.0468"
"0.1000","0.0002","0.0070"
"0.1200","0.0004","-0.0465"
"0.1400","0.0006","-0.0317"
"0.1600","0.0006","-0.0029"
"0.1800","0.0006","0.0239"
"0.2000","0.0007","0.0541"
"0.2200","0.0009","0.0098"
"0.2400","0.0012","-0.0165"
"0.2600","0.0017","0.0773"
"0.2800","0.0021","0.1909"
"0.3000","0.0025","0.1228"
"0.3200","0.0029","0.0717"
"0.3400","0.0034","0.1055"
"0.3600","0.0038","0.1095"
"0.3800","0.0043","0.1396"
"0.4000","0.0048","0.2046"
"0.4200","0.0052","0.2140"
"0.4400","0.0055","0.1883"
"0.4600","0.0057","0.2182"
"0.4800","0.0061","0.1736"
"0.5000","0.0064","0.2606"
"0.5200","0.0068","0.2229"
"0.5400","0.0072","0.2389"
"0.5600","0.0076","0.2410"
"0.5800","0.0080","0.2132"
"0.6000","0.0083","0.1591"
"0.6200","0.0086","0.1407"
"0.6400","0.0089","0.1491"
"0.6600","0.0092","0.1342"
"0.6800","0.0097","0.1429"
"0.7000","0.0102","0.2001"
"0.7200","0.0107","0.2958"
"0.7400","0.0110","0.2690"
"0.7600","0.0113","0.2365"
"0.7800","0.0115","0.2504"
"0.8000","0.0117","0.1858"
"0.8200","0.0120","0.1987"
"0.8400","0.0123","0.2283"
"0.8600","0.0126","0.2224"
"0.8800","0.0130","0.2018"
"0.9000","0.0134","0.2292"
"0.9200","0.0137","0.1686"
"0.9400","0.0140","0.2058"
"0.9600","0.0143","0.2250"
"0.9800","0.0146","0.2430"
"1.0000","0.0150","0.2059"
"1.0200","0.0154","0.2184"
"1.0400","0.0158","0.3310"
"1.0600","0.0162","0.3646"
"1.0800","0.0165","0.3560"
"1.1000","0.0168","0.3329"
"1.1200","0.0170","0.3982"
"1.1400","0.0173","0.3579"
"1.1600","0.0176","0.2680"
"1.1800","0.0179","0.2903"
"1.2000","0.0183","0.2192"
"1.2200","0.0187","0.2386"
"1.2400","0.0191","0.1883"
"1.2600","0.0194","0.2025"
"1.2800","0.0197","0.2516"
"1.3000","0.0199","0.2987"
"1.3200","0.0202","0.2727"
"1.3400","0.0205","0.2291"
"1.3600","0.0209","0.2207"
"1.3800","0.0214","0.2718"
"1.4000","0.0218","0.2692"
"1.4200","0.0223","0.1882"
"1.4400","0.0226","0.2055"
"1.4600","0.0228","0.2896"
"1.4800","0.0231","0.3601"
"1.5000","0.0233","0.3527"
"1.5200","0.0236","0.2932"
"1.5400","0.0239","0.1400"
"1.5600","0.0243","0.1939"
"1.5800","0.0246","0.2377"
"1.6000","0.0250","0.2496"
"1.6200","0.0254","0.2459"
"1.6400","0.0257","0.2970"
"1.6600","0.0260","0.2545"
"1.6800","0.0263","0.3111"
"1.7000","0.0267","0.2272"
"1.7200","0.0271","0.2028"
"1.7400","0.0275","0.2009"
"1.7600","0.0279","0.3104"
"1.7800","0.0282","0.2796"
"1.8000","0.0284","0.3281"
"1.8200","0.0287","0.3583"
"1.8400","0.0289","0.2727"
"1.8600","0.0292","0.3053"
"1.8800","0.0296","0.3623"
"1.9000","0.0300","0.3398"
"1.9200","0.0303","0.2930"
"1.9400","0.0307","0.2659"
"1.9600","0.0310","0.1949"
"1.9800","0.0313","0.1972"
"2.0000","0.0316","0.2209"
"2.0200","0.0319","0.2679"
"2.0400","0.0322","0.3773"
"2.0600","0.0326","0.3660"
"2.0800","0.0331","0.3106"
"2.1000","0.0335","0.2691"
"2.1200","0.0339","0.1667"
"2.1400","0.0342","0.1971"
"2.1600","0.0344","0.3194"
"2.1800","0.0346","0.3618"
"2.2000","0.0349","0.3501"
"2.2200","0.0352","0.3937"
"2.2400","0.0355","0.4134"
"2.2600","0.0359","0.3949"
"2.2800","0.0363","0.3464"
"2.3000","0.0367","0.2984"
"2.3200","0.0370","0.2541"
"2.3400","0.0373","0.2049"
"2.3600","0.0376","0.2631"
"2.3800","0.0380","0.3000"
"2.4000","0.0384","0.2782"
"2.4200","0.0388","0.3305"
"2.4400","0.0392","0.3692"
"2.4600","0.0395","0.3614"
"2.4800","0.0398","0.3289"
"2.5000","0.0400","0.2964"
"2.5200","0.0403","0.2773"
"2.5400","0.0406","0.2601"
"2.5600","0.0409","0.2870"
"2.5800","0.0413","0.3021"
"2.6000","0.0417","0.3547"
"2.6200","0.0421","0.3129"
"2.6400","0.0424","0.3078"
"2.6600","0.0427","0.2941"
"2.6800","0.0429","0.3562"
"2.7000","0.0432","0.4004"
"2.7200","0.0435","0.3476"
"2.7400","0.0439","0.2785"
"2.7600","0.0444","0.2857"
"2.7800","0.0448","0.2711"
"2.8000","0.0453","0.3057"
"2.8200","0.0456","0.2244"
"2.8400","0.0458","0.2291"
"2.8600","0.0461","0.2517"
"2.8800","0.0463","0.2840"
"2.9000","0.0466","0.2908"
"2.9200","0.0469","0.3850"
"2.9400","0.0473","0.3893"
"2.9600","0.0476","0.3564"
"2.9800","0.0480","0.2939"
"3.0000","0.0484","0.2565"
"3.0200","0.0487","0.2870"
"3.0400","0.0490","0.3260"
"3.0600","0.0493","0.3559"
"3.0800","0.0497","0.3531"
"3.1000","0.0501","0.3879"
"3.1200","0.0505","0.3883"
"3.1400","0.0509","0.3281"
"3.1600","0.0511","0.3109"
"3.1800","0.0514","0.2599"
"3.2000","0.0516","0.2305"
"3.2200","0.0519","0.2383"
"3.2400","0.0522","0.3679"
"3.2600","0.0526","0.3559"
"3.2800","0.0530","0.3278"
"3.3000","0.0534","0.3608"
"3.3200","0.0537","0.3804"
"3.3400","0.0540","0.3847"
"3.3600","0.0543","0.3829"
"3.3800","0.0546","0.3701"
"3.4000","0.0549","0.3632"
"3.4200","0.0552","0.4064"
"3.4400","0.0557","0.4254"
"3.4600","0.0561","0.4086"
"3.4800","0.0566","0.3337"
"3.5000","0.0570","0.3352"
"3.5200","0.0572","0.3549"
"3.5400","0.0575","0.4388"
"3.5600","0.0577","0.4289"
"3.5800","0.0579","0.3439"
"3.6000","0.0583","0.2749"
"3.6200","0.0586","0.2734"
"3.6400","0.0590","0.3136"
"3.6600","0.0593","0.3451"
"3.6800","0.0597","0.3293"
"3.7000","0.0600","0.3654"
"3.7200","0.0603","0.4034"
"3.7400","0.0607","0.4175"
"3.7600","0.0610","0.4054"
"3.7800","0.0614","0.3446"
"3.8000","0.0618","0.3322"
"3.8200","0.0622","0.3451"
"3.8400","0.0625","0.4110"
"3.8600","0.0628","0.3572"
"3.8800","0.0630","0.4168"
"3.9000","0.0633","0.4105"
"3.9200","0.0636","0.3911"
"3.9400","0.0639","0.4518"
"3.9600","0.0643","0.4129"
"3.9800","0.0647","0.3980"
"4.0000","0.0651","0.4674"
"4.0200","0.0654","0.4317"
"4.0400","0.0657","0.3944"
"4.0600","0.0659","0.3726"
"4.0800","0.0662","0.3946"
"4.1000","0.0665","0.3931"
"4.1200","0.0669","0.3935"
"4.1400","0.0674","0.3680"
"4.1600","0.0678","0.3841"
"4.1800","0.0683","0.4548"
"4.2000","0.0686","0.4606"
"4.2200","0.0688","0.4660"
"4.2400","0.0690","0.3538"
"4.2600","0.0693","0.3740"
"4.2800","0.0696","0.3888"
"4.3000","0.0699","0.3605"
"4.3200","0.0703","0.4204"
"4.3400","0.0707","0.4630"
"4.3600","0.0710","0.4716"
"4.3800","0.0714","0.4667"
"4.4000","0.0717","0.4694"
"4.4200","0.0720","0.3547"
"4.4400","0.0723","0.3809"
"4.4600","0.0727","0.4564"
"4.4800","0.0731","0.4968"
"4.5000","0.0735","0.5277"
"4.5200","0.0739","0.5523"
"4.5400","0.0741","0.5616"
"4.5600","0.0744","0.5083"
"4.5800","0.0746","0.5071"
"4.6000","0.0749","0.4505"
"4.6200","0.0752","0.4293"
"4.6400","0.0756","0.4660"
"4.6600","0.0760","0.4375"
"4.6800","0.0764","0.4884"
"4.7000","0.0767","0.4796"
"4.7200","0.0771","0.5210"
"4.7400","0.0773","0.5328"
"4.7600","0.0776","0.5441"
"4.7800","0.0779","0.5283"
"4.8000","0.0783","0.5059"
"4.8200","0.0787","0.5177"
"4.8400","0.0792","0.4953"
"4.8600","0.0796","0.5138"
"4.8800","0.0799","0.5634"
"4.9000","0.0802","0.5302"
"4.9200","0.0804","0.5833"
"4.9400","0.0806","0.6025"
"4.9600","0.0809","0.4383"
"4.9800","0.0812","0.4788"
"5.0000","0.0816","0.5343"
"5.0200","0.0820","0.5436"
"5.0400","0.0824","0.5568"
"5.0600","0.0827","0.6030"
"5.0800","0.0830","0.6450"
"5.1000","0.0833","0.6443"
"5.1200","0.0837","0.6296"
"5.1400","0.0840","0.5458"
"5.1600","0.0844","0.5555"
"5.1800","0.0848","0.5599"
"5.2000","0.0851","0.5498"
"5.2200","0.0854","0.5278"
"5.2400","0.0857","0.5022"
"5.2600","0.0859","0.5910"
"5.2800","0.0862","0.6200"
"5.3000","0.0865","0.5105"
"5.3200","0.0868","0.5069"
"5.3400","0.0872","0.5521"
"5.3600","0.0876","0.6204"
"5.3800","0.0879","0.5606"
"5.4000","0.0883","0.5769"
"5.4200","0.0886","0.5908"
"5.4400","0.0889","0.4915"
"5.4600","0.0892","0.4853"
"5.4800","0.0895","0.5965"
"5.5000","0.0899","0.6045"
"5.5200","0.0903","0.6141"
"5.5400","0.0908","0.7230"
"5.5600","0.0913","0.6725"
"5.5800","0.0916","0.6259"
"5.6000","0.0918","0.6214"
"5.6200","0.0921","0.6543"
"5.6400","0.0923","0.6680"
"5.6600","0.0926","0.5693"
"5.6800","0.0930","0.5732"
"5.7000","0.0934","0.5987"
"5.7200","0.0938","0.5635"
"5.7400","0.0941","0.5432"
"5.7600","0.0945","0.5701"
"5.7800","0.0948","0.6261"
"5.8000","0.0951","0.7051"
"5.8200","0.0954","0.6628"
"5.8400","0.0958","0.6338"
"5.8600","0.0962","0.5837"
"5.8800","0.0966","0.6447"
"5.9000","0.0969","0.6412"
"5.9200","0.0971","0.7071"
"5.9400","0.0974","0.6698"
"5.9600","0.0976","0.6548"
"5.9800","0.0979","0.6821"
"6.0000","0.0982","0.7476"
"6.0200","0.0985","0.6868"
"6.0400","0.0989","0.6421"
"6.0600","0.0993","0.6266"
"6.0800","0.0997","0.6790"
"6.1000","0.1000","0.6724"
"6.1200","0.1002","0.7116"
"6.1400","0.1005","0.7022"
"6.1600","0.1008","0.6518"
"6.1800","0.1012","0.6347"
"6.2000","0.1017","0.7335"
"6.2200","0.1021","0.7688"
"6.2400","0.1026","0.7738"
"6.2600","0.1029","0.7607"
"6.2800","0.1031","0.8099"
"6.3000","0.1034","0.7617"
"6.3200","0.1036","0.6882"
"6.3400","0.1039","0.6551"
"6.3600","0.1042","0.7486"
"6.3800","0.1046","0.7303"
"6.4000","0.1050","0.7429"
"6.4200","0.1054","0.7382"
"6.4400","0.1058","0.7204"
"6.4600","0.1061","0.7615"
"6.4800","0.1064","0.8174"
"6.5000","0.1067","0.8139"
"6.5200","0.1071","0.8319"
"6.5400","0.1075","0.8529"
"6.5600","0.1079","0.8158"
"6.5800","0.1082","0.7458"
"6.6000","0.1085","0.7797"
"6.6200","0.1087","0.8114"
"6.6400","0.1090","0.8201"
"6.6600","0.1093","0.8878"
"6.6800","0.1096","0.8780"
"6.7000","0.1099","0.9255"
"6.7200","0.1103","0.9130"
"6.7400","0.1107","0.9025"
"6.7600","0.1111","0.9133"
"6.7800","0.1114","0.8871"
"6.8000","0.1116","0.8953"
"6.8200","0.1119","0.9913"
"6.8400","0.1122","1.0693"
"6.8600","0.1126","1.0837"
"6.8800","0.1130","1.0536"
"6.9000","0.1135","1.0215"
"6.9200","0.1139","0.9124"
"6.9400","0.1143","0.8891"
"6.9600","0.1145","0.9858"
"6.9800","0.1148","1.0137"
"7.0000","0.1150","0.9862"
"7.0200","0.1152","0.9823"
"7.0400","0.1155","1.0351"
"7.0600","0.1159","1.0932"
"7.0800","0.1163","1.0797"
"7.1000","0.1167","1.0950"
"7.1200","0.1171","1.0909"
"7.1400","0.1174","1.0304"
"7.1600","0.1177","1.0843"
"7.1800","0.1180","1.1076"
"7.2000","0.1184","1.0334"
"7.2200","0.1188","1.0864"
"7.2400","0.1192","1.1777"
"7.2600","0.1195","1.1633"
"7.2800","0.1198","1.1390"
"7.3000","0.1201","1.1131"
"7.3200","0.1203","1.2332"
"7.3400","0.1206","1.1895"
"7.3600","0.1209","1.1346"
"7.3800","0.1212","1.0880"
"7.4000","0.1216","1.1192"
"7.4200","0.1220","1.1409"
"7.4400","0.1224","1.1665"
"7.4600","0.1227","1.1302"
"7.4800","0.1230","1.1941"
"7.5000","0.1232","1.2352"
"7.5200","0.1235","1.2950"
"7.5400","0.1239","1.2298"
"7.5600","0.1243","1.2221"
"7.5800","0.1247","1.2009"
"7.6000","0.1252","1.1961"
"7.6200","0.1256","1.1705"
"7.6400","0.1259","1.2587"
"7.6600","0.1262","1.2513"
"7.6800","0.1264","1.1850"
"7.7000","0.1266","1.1720"
"7.7200","0.1269","1.1662"
"7.7400","0.1272","1.1838"
"7.7600","0.1276","1.2180"
"7.7800","0.1280","1.2016"
"7.8000","0.1284","1.1996"
"7.8200","0.1288","1.2064"
"7.8400","0.1291","1.1866"
"7.8600","0.1294","1.1424"
"7.8800","0.1297","1.1692"
"7.9000","0.1301","1.2328"
"7.9200","0.1304","1.2334"
"7.9400","0.1308","1.2087"
"7.9600","0.1312","1.2076"
"7.9800","0.1315","1.3198"
"8.0000","0.1317","1.3398"
"8.0200","0.1320","1.3675"
"8.0400","0.1322","1.2830"
"8.0600","0.1325","1.1628"
"8.0800","0.1329","1.1094"
"8.1000","0.1332","1.1910"
"8.1200","0.1336","1.3100"
"8.1400","0.1340","1.2563"
"8.1600","0.1343","1.3261"
"8.1800","0.1346","1.3495"
"8.2000","0.1348","1.2851"
"8.2200","0.1351","1.2786"
"8.2400","0.1355","1.2661"
"8.2600","0.1359","1.1534"
"8.2800","0.1364","1.2448"
"8.3000","0.1369","1.2843"
"8.3200","0.1373","1.2842"
"8.3400","0.1376","1.2626"
"8.3600","0.1378","1.3145"
"8.3800","0.1380","1.3157"
"8.4000","0.1383","1.3310"
"8.4200","0.1386","1.2502"
"8.4400","0.1389","1.1396"
"8.4600","0.1393","1.1592"
"8.4800","0.1397","1.2842"
"8.5000","0.1401","1.3239"
"8.5200","0.1404","1.2507"
"8.5400","0.1407","1.2291"
"8.5600","0.1411","1.2572"
"8.5800","0.1414","1.2458"
"8.6000","0.1418","1.2260"
"8.6200","0.1422","1.2906"
"8.6400","0.1426","1.2954"
"8.6600","0.1429","1.2649"
"8.6800","0.1431","1.2382"
"8.7000","0.1434","1.2175"
"8.7200","0.1436","1.2121"
"8.7400","0.1439","1.2867"
"8.7600","0.1443","1.2990"
"8.7800","0.1447","1.2585"
"8.8000","0.1450","1.2626"
"8.8200","0.1454","1.3264"
"8.8400","0.1457","1.2957"
"8.8600","0.1460","1.2346"
"8.8800","0.1462","1.2244"
"8.9000","0.1465","1.2228"
"8.9200","0.1468","1.2221"
"8.9400","0.1472","1.2397"
"8.9600","0.1477","1.3465"
"8.9800","0.1481","1.3853"
"9.0000","0.1485","1.3308"
"9.0200","0.1488","1.2961"
"9.0400","0.1491","1.3096"
"9.0600","0.1493","1.3122"
"9.0800","0.1495","1.3408"
"9.1000","0.1498","1.3847"
"9.1200","0.1501","1.3447"
"9.1400","0.1505","1.2939"
"9.1600","0.1509","1.2803"
"9.1800","0.1513","1.3137"
"9.2000","0.1516","1.3374"
"9.2200","0.1520","1.3282"
"9.2400","0.1523","1.3061"
"9.2600","0.1526","1.2213"
"9.2800","0.1530","1.2537"
"9.3000","0.1534","1.2699"
"9.3200","0.1538","1.2992"
"9.3400","0.1542","1.2761"
"9.3600","0.1545","1.3152"
"9.3800","0.1547","1.3370"
"9.4000","0.1550","1.3298"
"9.4200","0.1553","1.3689"
"9.4400","0.1556","1.4035"
"9.4600","0.1559","1.3527"
"9.4800","0.1563","1.4614"
"9.5000","0.1567","1.4421"
"9.5200","0.1570","1.3868"
"9.5400","0.1573","1.3736"
"9.5600","0.1576","1.3911"
"9.5800","0.1579","1.4561"
"9.6000","0.1582","1.3817"
"9.6200","0.1586","1.3256"
"9.6400","0.1590","1.2674"
"9.6600","0.1595","1.3908"
"9.6800","0.1599","1.4505"
"9.7000","0.1603","1.4106"
"9.7200","0.1605","1.3528"
"9.7400","0.1607","1.3267"
"9.7600","0.1610","1.3459"
"9.7800","0.1613","1.4089"
"9.8000","0.1616","1.3132"
"9.8200","0.1620","1.2563"
"9.8400","0.1624","1.2685"
"9.8600","0.1627","1.2898"
"9.8800","0.1631","1.3684"
"9.9000","0.1634","1.4103"
"9.9200","0.1637","1.3406"
"9.9400","0.1640","1.2878"
"9.9600","0.1644","1.4392"
"9.9800","0.1648","1.4841"
"10.0000","0.1652","1.4867"
"10.0200","0.1656","1.3756"
"10.0400","0.1658","1.3629"
"10.0600","0.1661","1.4579"
"10.0800","0.1663","1.4130"
"10.1000","0.1666","1.4042"
"10.1200","0.1669","1.3756"
"10.1400","0.1673","1.3421"
"10.1600","0.1676","1.4278"
"10.1800","0.1680","1.3638"
"10.2000","0.1684","1.4292"
"10.2200","0.1687","1.4891"
"10.2400","0.1690","1.5082"
"10.2600","0.1692","1.6010"
"10.2800","0.1695","1.5948"
"10.3000","0.1699","1.6181"
"10.3200","0.1703","1.6887"
"10.3400","0.1707","1.6443"
"10.3600","0.1712","1.6628"
"10.3800","0.1716","1.6525"
"10.4000","0.1719","1.8607"
"10.4200","0.1721","1.8336"
"10.4400","0.1723","1.8361"
"10.4600","0.1726","1.7870"
"10.4800","0.1729","1.7604"
"10.5000","0.1733","1.7735"
"10.5200","0.1737","1.8860"
"10.5400","0.1740","1.9316"
"10.5600","0.1744","1.8441"
"10.5800","0.1747","1.8765"
"10.6000","0.1750","1.9874"
"10.6200","0.1753","2.0639"
"10.6400","0.1757","2.0424"
"10.6600","0.1761","2.0079"
"10.6800","0.1765","2.0266"
"10.7000","0.1769","2.0387"
"10.7200","0.1772","2.0421"
"10.7400","0.1775","2.0853"
"10.7600","0.1777","2.0892"
"10.7800","0.1780","2.1072"
"10.8000","0.1783","2.2158"
"10.8200","0.1786","2.2597"
"10.8400","0.1789","2.2628"
"10.8600","0.1793","2.2088"
"10.8800","0.1797","2.1815"
"10.9000","0.1800","2.2198"
"10.9200","0.1803","2.2460"
"10.9400","0.1806","2.3169"
"10.9600","0.1808","2.3176"
"10.9800","0.1812","2.3422"
"11.0000","0.1815","2.3370"
"11.0200","0.1820","2.3214"
"11.0400","0.1825","2.3336"
"11.0600","0.1829","2.4073"
"11.0800","0.1832","2.3455"
"11.1000","0.1835","2.3410"
"11.1200","0.1837","2.3861"
"11.1400","0.1840","2.4441"
"11.1600","0.1843","2.3941"
"11.1800","0.1846","2.4452"
"11.2000","0.1850","2.4649"
"11.2200","0.1854","2.5817"
"11.2400","0.1857","2.5942"
"11.2600","0.1861","2.5936"
"11.2800","0.1863","2.5020"
"11.3000","0.1866","2.5782"
"11.3200","0.1870","2.5889"
"11.3400","0.1874","2.6368"
"11.3600","0.1878","2.6271"
"11.3800","0.1882","2.6331"
"11.4000","0.1885","2.6026"
"11.4200","0.1888","2.6170"
"11.4400","0.1891","2.6612"
"11.4600","0.1893","2.6689"
"11.4800","0.1896","2.6488"
"11.5000","0.1899","2.6939"
"11.5200","0.1903","2.7224"
"11.5400","0.1907","2.6840"
"11.5600","0.1911","2.6426"
"11.5800","0.1914","2.6251"
"11.6000","0.1917","2.6541"
"11.6200","0.1919","2.7289"
"11.6400","0.1922","2.6805"
"11.6600","0.1925","2.6939"
"11.6800","0.1928","2.7531"
"11.7000","0.1932","2.7167"
"11.7200","0.1937","2.6966"
"11.7400","0.1942","2.7357"
"11.7600","0.1945","2.7518"
"11.7800","0.1948","2.8013"
"11.8000","0.1951","2.8511"
"11.8200","0.1953","2.9162"
"11.8400","0.1956","2.8993"
"11.8600","0.1959","2.8797"
"11.8800","0.1963","2.8902"
"11.9000","0.1967","2.8568"
"11.9200","0.1970","2.8218"
"11.9400","0.1974","2.8390"
"11.9600","0.1977","2.8348"
"11.9800","0.1980","2.8199"
"12.0000","0.1983","2.9116"
"12.0200","0.1987","2.9242"
"12.0400","0.1991","2.9028"
"12.0600","0.1995","3.0588"
"12.0800","0.1999","3.1409"
"12.1000","0.2002","3.0290"
"12.1200","0.2005","2.9230"
"12.1400","0.2007","2.9118"
"12.1600","0.2010","3.0115"
"12.1800","0.2013","2.9964"
"12.2000","0.2016","2.9510"
"12.2200","0.2020","3.0067"
"12.2400","0.2024","2.9170"
"12.2600","0.2027","2.9568"
"12.2800","0.2030","3.0043"
"12.3000","0.2033","3.0590"
"12.3200","0.2036","3.0828"
"12.3400","0.2039","3.0998"
"12.3600","0.2042","3.0779"
"12.3800","0.2046","3.1364"
"12.4000","0.2050","3.1421"
"12.4200","0.2055","3.0996"
"12.4400","0.2059","3.0972"
"12.4600","0.2062","3.0651"
"12.4800","0.2064","3.0704"
"12.5000","0.2067","3.1026"
"12.5200","0.2069","3.0507"
"12.5400","0.2072","3.1076"
"12.5600","0.2076","3.2062"
"12.5800","0.2079","3.2312"
"12.6000","0.2083","3.2245"
"12.6200","0.2087","3.1812"
"12.6400","0.2090","3.1614"
"12.6600","0.2093","3.2024"
"12.6800","0.2096","3.2427"
"12.7000","0.2100","3.2753"
"12.7200","0.2103","3.2706"
"12.7400","0.2108","3.2693"
"12.7600","0.2112","3.2244"
"12.7800","0.2115","3.2449"
"12.8000","0.2118","3.2861"
"12.8200","0.2121","3.2518"
"12.8400","0.2123","3.3222"
"12.8600","0.2126","3.3596"
"12.8800","0.2129","3.3553"
"12.9000","0.2133","3.3763"
"12.9200","0.2137","3.3297"
"12.9400","0.2140","3.3067"
"12.9600","0.2144","3.3932"
"12.9800","0.2147","3.5031"
"13.0000","0.2150","3.4788"
"13.0200","0.2152","3.4706"
"13.0400","0.2155","3.4521"
"13.0600","0.2158","3.4224"
"13.0800","0.2163","3.4279"
"13.1000","0.2167","3.4409"
"13.1200","0.2172","3.5664"
"13.1400","0.2176","3.5786"
"13.1600","0.2178","3.5332"
"13.1800","0.2181","3.5708"
"13.2000","0.2183","3.6283"
"13.2200","0.2186","3.5882"
"13.2400","0.2189","3.6126"
"13.2600","0.2192","3.5503"
"13.2800","0.2196","3.5586"
"13.3000","0.2200","3.5233"
"13.3200","0.2204","3.5504"
"13.3400","0.2207","3.6002"
"13.3600","0.2210","3.5497"
"13.3800","0.2213","3.6165"
"13.4000","0.2217","3.5862"
"13.4200","0.2221","3.6390"
"13.4400","0.2225","3.6832"
"13.4600","0.2229","3.6301"
"13.4800","0.2232","3.5982"
"13.5000","0.2234","3.7119"
"13.5200","0.2237","3.8200"
"13.5400","0.2239","3.6773"
"13.5600","0.2242","3.7296"
"13.5800","0.2246","3.7686"
"13.6000","0.2249","3.8618"
"13.6200","0.2253","3.9088"
"13.6400","0.2257","3.9135"
"13.6600","0.2261","3.9062"
"13.6800","0.2264","3.8244"
"13.7000","0.2266","3.7629"
"13.7200","0.2269","3.7869"
"13.7400","0.2272","3.8226"
"13.7600","0.2276","3.8471"
"13.7800","0.2280","3.8708"
"13.8000","0.2285","3.9656"
"13.8200","0.2289","3.9099"
"13.8400","0.2292","3.8365"
"13.8600","0.2295","3.9168"
"13.8800","0.2297","3.9502"
"13.9000","0.2299","3.8882"
"13.9200","0.2302","3.8532"
"13.9400","0.2306","3.9796"
"13.9600","0.2310","4.0511"
"13.9800","0.2313","4.0571"
"14.0000","0.2317","3.9867"
"14.0200","0.2320","3.9890"
"14.0400","0.2323","3.9774"
"14.0600","0.2326","3.9827"
"14.0800","0.2330","3.9958"
"14.1000","0.2334","4.0745"
"14.1200","0.2338","4.0927"
"14.1400","0.2342","4.0910"
"14.1600","0.2346","4.0912"
"14.1800","0.2348","4.0599"
"14.2000","0.2351","4.0546"
"14.2200","0.2353","4.0136"
"14.2400","0.2356","4.1217"
"14.2600","0.2359","4.1621"
"14.2800","0.2363","4.2108"
"14.3000","0.2367","4.2504"
"14.3200","0.2371","4.2616"
"14.3400","0.2374","4.2523"
"14.3600","0.2377","4.2548"
"14.3800","0.2380","4.2106"
"14.4000","0.2382","4.1707"
"14.4200","0.2386","4.1883"
"14.4400","0.2389","4.2801"
"14.4600","0.2393","4.3264"
"14.4800","0.2398","4.2288"
"14.5000","0.2402","4.3007"
"14.5200","0.2406","4.4672"
"14.5400","0.2408","4.5257"
"14.5600","0.2411","4.5211"
"14.5800","0.2413","4.4670"
"14.6000","0.2416","4.3956"
"14.6200","0.2419","4.4536"
"14.6400","0.2423","4.4942"
"14.6600","0.2427","4.4170"
"14.6800","0.2430","4.4567"
"14.7000","0.2434","4.4920"
"14.7200","0.2437","4.4711"
"14.7400","0.2440","4.5073"
"14.7600","0.2443","4.5256"
"14.7800","0.2447","4.5636"
"14.8000","0.2451","4.5687"
"14.8200","0.2455","4.5838"
"14.8400","0.2459","4.5517"
"14.8600","0.2462","4.5612"
"14.8800","0.2464","4.5777"
"14.9000","0.2467","4.6652"
"14.9200","0.2469","4.6869"
"14.9400","0.2472","4.6171"
"14.9600","0.2476","4.6379"
"14.9800","0.2480","4.6661"
"15.0000","0.2484","4.6073"
"15.0200","0.2487","4.7044"
"15.0400","0.2490","4.6720"
"15.0600","0.2493","4.6918"
"15.0800","0.2496","4.6914"
"15.1000","0.2499","4.7148"
"15.1200","0.2502","4.7569"
"15.1400","0.2506","4.7732"
"15.1600","0.2511","4.8412"
"15.1800","0.2516","4.8326"
"15.2000","0.2519","4.7466"
"15.2200","0.2522","4.7411"
"15.2400","0.2525","4.7887"
"15.2600","0.2527","4.8355"
"15.2800","0.2529","4.9118"
"15.3000","0.2532","4.9210"
"15.3200","0.2536","4.8484"
"15.3400","0.2539","4.8331"
"15.3600","0.2543","4.8846"
"15.3800","0.2547","4.9197"
"15.4000","0.2550","4.9276"
"15.4200","0.2553","4.9788"
"15.4400","0.2556","5.0197"
"15.4600","0.2560","5.0019"
"15.4800","0.2564","5.0491"
"15.5000","0.2568","5.0469"
"15.5200","0.2572","5.0146"
"15.5400","0.2575","4.9687"
"15.5600","0.2578","4.9244"
"15.5800","0.2581","4.8893"
"15.6000","0.2583","5.0321"
"15.6200","0.2586","4.9537"
"15.6400","0.2589","4.9781"
"15.6600","0.2593","5.0111"
"15.6800","0.2597","5.0578"
"15.7000","0.2600","5.0782"
"15.7200","0.2604","4.9808"
"15.7400","0.2607","4.9698"
"15.7600","0.2609","4.9984"
"15.7800","0.2612","5.0097"
"15.8000","0.2615","5.0014"
"15.8200","0.2619","5.0364"
"15.8400","0.2623","5.0572"
"15.8600","0.2628","5.1058"
"15.8800","0.2632","5.1158"
"15.9000","0.2636","5.1030"
"15.9200","0.2639","5.1247"
"15.9400","0.2641","5.1482"
"15.9600","0.2643","5.1631"
"15.9800","0.2646","5.2053"
"16.0000","0.2649","5.2498"
"16.0200","0.2652","5.2672"
"16.0400","0.2656","5.2004"
"16.0600","0.2660","5.2391"
"16.0800","0.2663","5.2180"
"16.1000","0.2667","5.2023"
"16.1200","0.2670","5.2409"
"16.1400","0.2673","5.2047"
"16.1600","0.2677","5.2281"
"16.1800","0.2681","5.2170"
"16.2000","0.2685","5.2442"
"16.2200","0.2689","5.1941"
"16.2400","0.2692","5.1501"
"16.2600","0.2694","5.1880"
"16.2800","0.2697","5.2834"
"16.3000","0.2699","5.3524"
"16.3200","0.2702","5.3125"
"16.3400","0.2706","5.3683"
"16.3600","0.2709","5.3980"
"16.3800","0.2713","5.3073"
"16.4000","0.2717","5.2613"
"16.4200","0.2720","5.3518"
