Time,Displacement,Force
"2.5600","0.0414","0.6444"
"2.5800","0.0418","0.6944"
"2.6000","0.0422","0.7077"
"2.6200","0.0426","0.5977"
"2.6400","0.0429","0.5868"
"2.6600","0.0432","0.7027"
"2.6800","0.0435","0.7041"
"2.7000","0.0438","0.6407"
"2.7200","0.0442","0.5861"
"2.7400","0.0446","0.6233"
"2.7600","0.0450","0.6539"
"2.7800","0.0453","0.6772"
"2.8000","0.0455","0.6584"
"2.8200","0.0458","0.7592"
"2.8400","0.0460","0.7632"
"2.8600","0.0463","0.6936"
"2.8800","0.0467","0.5993"
"2.9000","0.0470","0.6073"
"2.9200","0.0474","0.5946"
"2.9400","0.0478","0.6189"
"2.9600","0.0481","0.5987"
"2.9800","0.0484","0.7015"
"3.0000","0.0487","0.7217"
"3.0200","0.0490","0.6898"
"3.0400","0.0493","0.6062"
"3.0600","0.0497","0.6066"
"3.0800","0.0502","0.6851"
"3.1000","0.0507","0.6978"
"3.1200","0.0511","0.7449"
"3.1400","0.0514","0.7684"
"3.1600","0.0516","0.6576"
"3.1800","0.0519","0.5878"
"3.2000","0.0521","0.5962"
"3.2200","0.0524","0.6653"
"3.2400","0.0527","0.6601"
"3.2600","0.0531","0.7379"
"3.2800","0.0535","0.8194"
"3.3000","0.0539","0.7767"
"3.3200","0.0542","0.7517"
"3.3400","0.0545","0.6365"
"3.3600","0.0548","0.6820"
"3.3800","0.0552","0.6986"
"3.4000","0.0555","0.7765"
"3.4200","0.0559","0.8152"
"3.4400","0.0563","0.7017"
"3.4600","0.0567","0.7258"
"3.4800","0.0569","0.6614"
"3.5000","0.0572","0.6445"
"3.5200","0.0574","0.7333"
"3.5400","0.0577","0.8640"
"3.5600","0.0580","0.8172"
"3.5800","0.0584","0.7736"
"3.6000","0.0588","0.7266"
"3.6200","0.0591","0.7605"
"3.6400","0.0595","0.7828"
"3.6600","0.0598","0.7775"
"3.6800","0.0601","0.7325"
"3.7000","0.0603","0.6843"
"3.7200","0.0606","0.6991"
"3.7400","0.0610","0.6710"
"3.7600","0.0614","0.6481"
"3.7800","0.0618","0.6865"
"3.8000","0.0623","0.7881"
"3.8200","0.0626","0.8448"
"3.8400","0.0629","0.8036"
"3.8600","0.0631","0.7136"
"3.8800","0.0634","0.7403"
"3.9000","0.0636","0.7120"
"3.9200","0.0639","0.7352"
"3.9400","0.0643","0.7201"
"3.9600","0.0647","0.7167"
"3.9800","0.0650","0.7266"
"4.0000","0.0654","0.7490"
"4.0200","0.0657","0.7537"
"4.0400","0.0661","0.7489"
"4.0600","0.0664","0.8396"
"4.0800","0.0668","0.8234"
"4.1000","0.0672","0.7874"
"4.1200","0.0677","0.8438"
"4.1400","0.0681","0.8912"
"4.1600","0.0684","0.7788"
"4.1800","0.0687","0.7841"
"4.2000","0.0689","0.8021"
"4.2200","0.0692","0.6590"
"4.2400","0.0695","0.6369"
"4.2600","0.0698","0.6762"
"4.2800","0.0702","0.7195"
"4.3000","0.0706","0.6973"
"4.3200","0.0709","0.7119"
"4.3400","0.0712","0.7499"
"4.3600","0.0715","0.7787"
"4.3800","0.0718","0.8219"
"4.4000","0.0721","0.7901"
"4.4200","0.0724","0.7871"
"4.4400","0.0728","0.8367"
"4.4600","0.0733","0.7691"
"4.4800","0.0737","0.7093"
"4.5000","0.0741","0.6586"
"4.5200","0.0743","0.6902"
"4.5400","0.0746","0.7898"
"4.5600","0.0748","0.7568"
"4.5800","0.0750","0.6809"
"4.6000","0.0753","0.6669"
"4.6200","0.0757","0.7025"
"4.6400","0.0760","0.7964"
"4.6600","0.0764","0.7430"
"4.6800","0.0768","0.7759"
"4.7000","0.0771","0.7205"
"4.7200","0.0774","0.7529"
"4.7400","0.0777","0.7241"
"4.7600","0.0781","0.6617"
"4.7800","0.0785","0.7225"
"4.8000","0.0789","0.7431"
"4.8200","0.0793","0.8175"
"4.8400","0.0796","0.7760"
"4.8600","0.0799","0.6515"
"4.8800","0.0801","0.6824"
"4.9000","0.0804","0.7122"
"4.9200","0.0807","0.7435"
"4.9400","0.0810","0.7403"
"4.9600","0.0814","0.6842"
"4.9800","0.0818","0.6960"
"5.0000","0.0821","0.7026"
"5.0200","0.0825","0.7671"
"5.0400","0.0828","0.8208"
"5.0600","0.0831","0.7645"
"5.0800","0.0833","0.7490"
"5.1000","0.0837","0.7002"
"5.1200","0.0840","0.6980"
"5.1400","0.0845","0.7565"
"5.1600","0.0850","0.7526"
"5.1800","0.0854","0.7950"
"5.2000","0.0858","0.7768"
"5.2200","0.0860","0.7048"
"5.2400","0.0862","0.7284"
"5.2600","0.0865","0.7073"
"5.2800","0.0868","0.7035"
"5.3000","0.0871","0.6370"
"5.3200","0.0875","0.6594"
"5.3400","0.0879","0.7054"
"5.3600","0.0883","0.6817"
"5.3800","0.0886","0.6716"
"5.4000","0.0889","0.7159"
"5.4200","0.0892","0.8242"
"5.4400","0.0895","0.7714"
"5.4600","0.0899","0.7364"
"5.4800","0.0903","0.7463"
"5.5000","0.0907","0.7919"
"5.5200","0.0911","0.7853"
"5.5400","0.0914","0.7224"
"5.5600","0.0916","0.6551"
"5.5800","0.0918","0.6611"
"5.6000","0.0921","0.6601"
"5.6200","0.0924","0.6897"
"5.6400","0.0927","0.7607"
"5.6600","0.0931","0.7788"
"5.6800","0.0934","0.7571"
"5.7000","0.0938","0.6977"
"5.7200","0.0941","0.6927"
"5.7400","0.0943","0.7520"
"5.7600","0.0946","0.7521"
"5.7800","0.0949","0.7936"
"5.8000","0.0952","0.8691"
"5.8200","0.0956","0.8071"
"5.8400","0.0961","0.8695"
"5.8600","0.0965","0.8651"
"5.8800","0.0969","0.8553"
"5.9000","0.0973","0.8301"
"5.9200","0.0975","0.8031"
"5.9400","0.0978","0.7283"
"5.9600","0.0980","0.7012"
"5.9800","0.0984","0.7264"
"6.0000","0.0987","0.7547"
"6.0200","0.0991","0.7787"
"6.0400","0.0995","0.8116"
"6.0600","0.0998","0.7515"
"6.0800","0.1002","0.6506"
"6.1000","0.1005","0.6777"
"6.1200","0.1008","0.7466"
"6.1400","0.1011","0.7257"
"6.1600","0.1015","0.6716"
"6.1800","0.1020","0.7236"
"6.2000","0.1024","0.8083"
"6.2200","0.1027","0.7337"
"6.2400","0.1030","0.7258"
"6.2600","0.1032","0.7206"
"6.2800","0.1035","0.7565"
"6.3000","0.1038","0.7642"
"6.3200","0.1041","0.6884"
"6.3400","0.1045","0.7045"
"6.3600","0.1049","0.6737"
"6.3800","0.1052","0.6888"
"6.4000","0.1055","0.7834"
"6.4200","0.1058","0.7161"
"6.4400","0.1061","0.7043"
"6.4600","0.1063","0.7287"
"6.4800","0.1066","0.8259"
"6.5000","0.1070","0.7594"
"6.5200","0.1074","0.7259"
"6.5400","0.1079","0.7770"
"6.5600","0.1083","0.7651"
"6.5800","0.1087","0.7467"
"6.6000","0.1089","0.6408"
"6.6200","0.1091","0.6557"
"6.6400","0.1094","0.6649"
"6.6600","0.1097","0.7125"
"6.6800","0.1100","0.7471"
"6.7000","0.1104","0.7219"
"6.7200","0.1108","0.7413"
"6.7400","0.1112","0.7024"
"6.7600","0.1115","0.7613"
"6.7800","0.1118","0.8016"
"6.8000","0.1121","0.7388"
"6.8200","0.1124","0.7865"
"6.8400","0.1128","0.8798"
"6.8600","0.1132","0.9345"
"6.8800","0.1136","0.9377"
"6.9000","0.1140","0.9572"
"6.9200","0.1143","0.9453"
"6.9400","0.1145","0.9219"
"6.9600","0.1148","0.8722"
"6.9800","0.1151","0.8733"
"7.0000","0.1154","0.9701"
"7.0200","0.1157","0.9989"
"7.0400","0.1161","0.9898"
"7.0600","0.1165","0.8350"
"7.0800","0.1168","0.9285"
"7.1000","0.1171","0.8864"
"7.1200","0.1174","0.8882"
"7.1400","0.1177","0.8681"
"7.1600","0.1180","0.9435"
"7.1800","0.1183","1.0548"
"7.2000","0.1187","1.0712"
"7.2200","0.1192","0.9360"
"7.2400","0.1196","0.9351"
"7.2600","0.1200","0.9380"
"7.2800","0.1203","0.9409"
"7.3000","0.1205","0.9654"
"7.3200","0.1207","1.0387"
"7.3400","0.1210","1.0785"
"7.3600","0.1213","1.0963"
"7.3800","0.1217","1.0059"
"7.4000","0.1221","0.9988"
"7.4200","0.1225","1.0395"
"7.4400","0.1228","1.0330"
"7.4600","0.1231","0.9775"
"7.4800","0.1234","1.0661"
"7.5000","0.1237","1.1687"
"7.5200","0.1241","1.2180"
"7.5400","0.1245","1.1872"
"7.5600","0.1249","1.1869"
"7.5800","0.1253","1.1198"
"7.6000","0.1257","1.0428"
"7.6200","0.1259","0.9695"
"7.6400","0.1262","1.0249"
"7.6600","0.1264","1.0554"
"7.6800","0.1267","1.1188"
"7.7000","0.1270","1.0821"
"7.7200","0.1274","1.1057"
"7.7400","0.1278","1.0737"
"7.7600","0.1282","0.9705"
"7.7800","0.1285","0.9755"
"7.8000","0.1288","1.0027"
"7.8200","0.1290","1.1308"
"7.8400","0.1293","1.1584"
"7.8600","0.1296","1.1463"
"7.8800","0.1300","1.0217"
"7.9000","0.1305","1.0715"
"7.9200","0.1309","1.1235"
"7.9400","0.1314","1.1434"
"7.9600","0.1317","1.1763"
"7.9800","0.1319","1.1358"
"8.0000","0.1321","1.1472"
"8.0200","0.1324","1.1788"
"8.0400","0.1327","1.1554"
"8.0600","0.1330","1.1731"
"8.0800","0.1334","1.1487"
"8.1000","0.1338","1.1782"
"8.1200","0.1342","1.2080"
"8.1400","0.1345","1.2851"
"8.1600","0.1348","1.2591"
"8.1800","0.1351","1.1693"
"8.2000","0.1354","1.1819"
"8.2200","0.1358","1.1799"
"8.2400","0.1363","1.2683"
"8.2600","0.1367","1.2898"
"8.2800","0.1370","1.2608"
"8.3000","0.1373","1.1732"
"8.3200","0.1375","1.2290"
"8.3400","0.1378","1.3540"
"8.3600","0.1380","1.3490"
"8.3800","0.1383","1.2912"
"8.4000","0.1387","1.2216"
"8.4200","0.1391","1.3170"
"8.4400","0.1395","1.3809"
"8.4600","0.1399","1.3830"
"8.4800","0.1402","1.3341"
"8.5000","0.1405","1.3577"
"8.5200","0.1407","1.3582"
"8.5400","0.1410","1.3792"
"8.5600","0.1414","1.2928"
"8.5800","0.1418","1.2394"
"8.6000","0.1422","1.3433"
"8.6200","0.1427","1.3637"
"8.6400","0.1430","1.3880"
"8.6600","0.1433","1.3641"
"8.6800","0.1435","1.2785"
"8.7000","0.1438","1.3510"
"8.7200","0.1440","1.3451"
"8.7400","0.1444","1.3750"
"8.7600","0.1447","1.3974"
"8.7800","0.1451","1.3391"
"8.8000","0.1455","1.3992"
"8.8200","0.1458","1.4769"
"8.8400","0.1461","1.4026"
"8.8600","0.1464","1.4249"
"8.8800","0.1468","1.4552"
"8.9000","0.1472","1.5695"
"8.9200","0.1476","1.4961"
"8.9400","0.1480","1.4536"
"8.9600","0.1484","1.4201"
"8.9800","0.1487","1.4531"
"9.0000","0.1489","1.3956"
"9.0200","0.1492","1.3655"
"9.0400","0.1494","1.4129"
"9.0600","0.1497","1.4492"
"9.0800","0.1500","1.5181"
"9.1000","0.1504","1.5099"
"9.1200","0.1508","1.5233"
"9.1400","0.1512","1.3893"
"9.1600","0.1515","1.3402"
"9.1800","0.1518","1.4725"
"9.2000","0.1521","1.5095"
"9.2200","0.1523","1.5733"
"9.2400","0.1527","1.5769"
"9.2600","0.1531","1.5394"
"9.2800","0.1535","1.5093"
"9.3000","0.1540","1.5213"
"9.3200","0.1544","1.4788"
"9.3400","0.1547","1.4278"
"9.3600","0.1549","1.5364"
"9.3800","0.1551","1.5645"
"9.4000","0.1554","1.5587"
"9.4200","0.1557","1.5215"
"9.4400","0.1560","1.5416"
"9.4600","0.1564","1.5915"
"9.4800","0.1568","1.6249"
"9.5000","0.1572","1.5675"
"9.5200","0.1575","1.5897"
"9.5400","0.1578","1.6243"
"9.5600","0.1581","1.5262"
"9.5800","0.1585","1.5693"
"9.6000","0.1589","1.6364"
"9.6200","0.1593","1.6599"
"9.6400","0.1597","1.7109"
"9.6600","0.1600","1.6472"
"9.6800","0.1603","1.6464"
"9.7000","0.1605","1.6431"
"9.7200","0.1608","1.6289"
"9.7400","0.1610","1.5882"
"9.7600","0.1614","1.6123"
"9.7800","0.1617","1.6307"
"9.8000","0.1621","1.6594"
"9.8200","0.1625","1.5994"
"9.8400","0.1628","1.6000"
"9.8600","0.1631","1.6267"
"9.8800","0.1634","1.7054"
"9.9000","0.1637","1.7592"
"9.9200","0.1640","1.7207"
"9.9400","0.1644","1.6306"
"9.9600","0.1648","1.6057"
"9.9800","0.1652","1.6544"
"10.0000","0.1657","1.7158"
"10.0200","0.1660","1.6311"
"10.0400","0.1663","1.6776"
"10.0600","0.1665","1.6950"
"10.0800","0.1668","1.6570"
"10.1000","0.1670","1.7152"
"10.1200","0.1674","1.7375"
"10.1400","0.1677","1.6892"
"10.1600","0.1681","1.6122"
"10.1800","0.1684","1.5515"
"10.2000","0.1688","1.5676"
"10.2200","0.1691","1.6909"
"10.2400","0.1694","1.7505"
"10.2600","0.1697","1.7057"
"10.2800","0.1701","1.7072"
"10.3000","0.1705","1.7696"
"10.3200","0.1710","1.7584"
"10.3400","0.1714","1.7047"
"10.3600","0.1717","1.6778"
"10.3800","0.1719","1.6812"
"10.4000","0.1722","1.7008"
"10.4200","0.1724","1.6609"
"10.4400","0.1727","1.6682"
"10.4600","0.1731","1.7306"
"10.4800","0.1734","1.8092"
"10.5000","0.1738","1.8071"
"10.5200","0.1742","1.8073"
"10.5400","0.1745","1.7363"
"10.5600","0.1748","1.7155"
"10.5800","0.1751","1.7179"
"10.6000","0.1753","1.6441"
"10.6200","0.1757","1.6824"
"10.6400","0.1761","1.7643"
"10.6600","0.1765","1.7491"
"10.6800","0.1770","1.6848"
"10.7000","0.1774","1.7205"
"10.7200","0.1777","1.6835"
"10.7400","0.1779","1.7147"
"10.7600","0.1782","1.7413"
"10.7800","0.1784","1.7345"
"10.8000","0.1787","1.7771"
"10.8200","0.1790","1.8189"
"10.8400","0.1794","1.7664"
"10.8600","0.1798","1.7854"
"10.8800","0.1801","1.8018"
"10.9000","0.1805","1.8283"
"10.9200","0.1808","1.7911"
"10.9400","0.1811","1.7502"
"10.9600","0.1814","1.6880"
"10.9800","0.1818","1.7135"
"11.0000","0.1823","1.7106"
"11.0200","0.1827","1.7632"
"11.0400","0.1830","1.8697"
"11.0600","0.1833","1.8117"
"11.0800","0.1835","1.7854"
"11.1000","0.1838","1.7611"
"11.1200","0.1840","1.7626"
"11.1400","0.1844","1.7402"
"11.1600","0.1847","1.7572"
"11.1800","0.1851","1.7804"
"11.2000","0.1855","1.7545"
"11.2200","0.1858","1.6785"
"11.2400","0.1861","1.6850"
"11.2600","0.1864","1.8252"
"11.2800","0.1867","1.8279"
"11.3000","0.1870","1.7253"
"11.3200","0.1874","1.7136"
"11.3400","0.1878","1.7589"
"11.3600","0.1883","1.9123"
"11.3800","0.1887","1.9498"
"11.4000","0.1891","1.8438"
"11.4200","0.1893","1.8008"
"11.4400","0.1895","1.8459"
"11.4600","0.1898","1.8870"
"11.4800","0.1900","1.8246"
"11.5000","0.1903","1.8017"
"11.5200","0.1907","1.8249"
"11.5400","0.1911","1.9541"
"11.5600","0.1915","1.8843"
"11.5800","0.1918","1.7823"
"11.6000","0.1921","1.8941"
"11.6200","0.1924","1.9169"
"11.6400","0.1928","1.8710"
"11.6600","0.1932","1.8385"
"11.6800","0.1936","1.7974"
"11.7000","0.1940","1.8387"
"11.7200","0.1943","1.8622"
"11.7400","0.1946","1.8024"
"11.7600","0.1949","1.8309"
"11.7800","0.1951","1.7810"
"11.8000","0.1954","1.8838"
"11.8200","0.1957","1.8878"
"11.8400","0.1960","1.8245"
"11.8600","0.1964","1.8210"
"11.8800","0.1968","1.8641"
"11.9000","0.1972","1.8978"
"11.9200","0.1975","1.9801"
"11.9400","0.1978","1.9330"
"11.9600","0.1980","1.8296"
"11.9800","0.1983","1.8708"
"12.0000","0.1986","1.8561"
"12.0200","0.1990","1.8452"
"12.0400","0.1995","1.8758"
"12.0600","0.2000","1.9256"
"12.0800","0.2004","1.9717"
"12.1000","0.2007","1.9276"
"12.1200","0.2010","1.9889"
"12.1400","0.2012","1.9931"
"12.1600","0.2014","1.9873"
"12.1800","0.2017","1.9497"
"12.2000","0.2020","1.9712"
"12.2200","0.2024","1.9798"
"12.2400","0.2028","1.9285"
"12.2600","0.2032","1.9713"
"12.2800","0.2035","2.0131"
"12.3000","0.2038","2.0248"
"12.3200","0.2041","2.0417"
"12.3400","0.2045","1.9877"
"12.3600","0.2049","1.9632"
"12.3800","0.2053","1.9709"
"12.4000","0.2057","2.0850"
"12.4200","0.2060","2.0985"
"12.4400","0.2063","2.1111"
"12.4600","0.2065","2.0158"
"12.4800","0.2067","1.9882"
"12.5000","0.2070","1.9831"
"12.5200","0.2073","2.0176"
"12.5400","0.2077","2.0169"
"12.5600","0.2081","1.9941"
"12.5800","0.2085","1.9835"
"12.6000","0.2089","1.9856"
"12.6200","0.2091","2.0116"
"12.6400","0.2094","2.0749"
"12.6600","0.2097","2.0615"
"12.6800","0.2100","2.0588"
"12.7000","0.2104","2.0631"
"12.7200","0.2108","1.9991"
"12.7400","0.2113","2.0248"
"12.7600","0.2117","2.0858"
"12.7800","0.2121","2.1007"
"12.8000","0.2124","2.1287"
"12.8200","0.2126","2.1415"
"12.8400","0.2128","2.1188"
"12.8600","0.2131","2.1050"
"12.8800","0.2134","2.0683"
"12.9000","0.2137","2.0950"
"12.9200","0.2141","2.1743"
"12.9400","0.2145","2.1531"
"12.9600","0.2148","2.1568"
"12.9800","0.2151","2.1647"
"13.0000","0.2154","2.0515"
"13.0200","0.2158","2.0347"
"13.0400","0.2161","2.1423"
"13.0600","0.2166","2.2343"
"13.0800","0.2170","2.3543"
"13.1000","0.2173","2.2964"
"13.1200","0.2176","2.1619"
"13.1400","0.2179","2.1090"
"13.1600","0.2181","2.1727"
"13.1800","0.2184","2.3022"
"13.2000","0.2187","2.2513"
"13.2200","0.2190","2.2381"
"13.2400","0.2194","2.2374"
"13.2600","0.2198","2.2138"
"13.2800","0.2202","2.2269"
"13.3000","0.2205","2.2328"
"13.3200","0.2208","2.3115"
"13.3400","0.2211","2.3000"
"13.3600","0.2213","2.3193"
"13.3800","0.2217","2.3079"
"13.4000","0.2221","2.2695"
"13.4200","0.2225","2.3565"
"13.4400","0.2230","2.4283"
"13.4600","0.2234","2.3143"
"13.4800","0.2237","2.2708"
"13.5000","0.2239","2.2502"
"13.5200","0.2241","2.2243"
"13.5400","0.2244","2.2650"
"13.5600","0.2247","2.3822"
"13.5800","0.2250","2.3563"
"13.6000","0.2254","2.2651"
"13.6200","0.2258","2.2054"
"13.6400","0.2262","2.2368"
"13.6600","0.2265","2.2794"
"13.6800","0.2268","2.3872"
"13.7000","0.2271","2.4203"
"13.7200","0.2275","2.4043"
"13.7400","0.2279","2.3938"
"13.7600","0.2283","2.4032"
"13.7800","0.2286","2.2921"
"13.8000","0.2290","2.2823"
"13.8200","0.2292","2.3599"
"13.8400","0.2295","2.3384"
"13.8600","0.2297","2.3022"
"13.8800","0.2300","2.3137"
"13.9000","0.2303","2.3201"
"13.9200","0.2307","2.3899"
"13.9400","0.2311","2.3317"
"13.9600","0.2315","2.3846"
"13.9800","0.2318","2.3788"
"14.0000","0.2321","2.3982"
"14.0200","0.2324","2.3527"
"14.0400","0.2327","2.3836"
"14.0600","0.2330","2.4897"
"14.0800","0.2334","2.4202"
"14.1000","0.2338","2.3764"
"14.1200","0.2343","2.4162"
"14.1400","0.2347","2.4739"
"14.1600","0.2350","2.4612"
"14.1800","0.2353","2.4164"
"14.2000","0.2355","2.4156"
"14.2200","0.2358","2.3379"
"14.2400","0.2360","2.3883"
"14.2600","0.2364","2.3859"
"14.2800","0.2367","2.3900"
"14.3000","0.2371","2.3950"
"14.3200","0.2375","2.4410"
"14.3400","0.2378","2.4789"
"14.3600","0.2382","2.4107"
"14.3800","0.2385","2.4628"
"14.4000","0.2388","2.4888"
"14.4200","0.2392","2.4687"
"14.4400","0.2396","2.4308"
"14.4600","0.2400","2.4567"
"14.4800","0.2403","2.4863"
"14.5000","0.2406","2.5526"
"14.5200","0.2408","2.5235"
"14.5400","0.2411","2.4751"
"14.5600","0.2414","2.4613"
"14.5800","0.2417","2.4238"
"14.6000","0.2420","2.3470"
"14.6200","0.2424","2.3662"
"14.6400","0.2428","2.4449"
"14.6600","0.2431","2.4833"
"14.6800","0.2435","2.4441"
"14.7000","0.2437","2.4428"
"14.7200","0.2440","2.4537"
"14.7400","0.2443","2.4948"
"14.7600","0.2447","2.5014"
"14.7800","0.2451","2.5293"
"14.8000","0.2455","2.5348"
"14.8200","0.2460","2.6239"
"14.8400","0.2464","2.5629"
"14.8600","0.2467","2.5028"
"14.8800","0.2469","2.4593"
"14.9000","0.2471","2.5159"
"14.9200","0.2474","2.6372"
"14.9400","0.2477","2.6054"
"14.9600","0.2480","2.5934"
"14.9800","0.2484","2.5920"
"15.0000","0.2488","2.5884"
"15.0200","0.2492","2.5637"
"15.0400","0.2495","2.6140"
"15.0600","0.2498","2.5399"
"15.0800","0.2501","2.5546"
"15.1000","0.2505","2.6044"
"15.1200","0.2509","2.6268"
"15.1400","0.2513","2.6998"
"15.1600","0.2516","2.6913"
"15.1800","0.2520","2.6717"
"15.2000","0.2522","2.6267"
"15.2200","0.2524","2.6103"
"15.2400","0.2527","2.6196"
"15.2600","0.2530","2.5942"
"15.2800","0.2533","2.5448"
"15.3000","0.2537","2.5655"
"15.3200","0.2541","2.6549"
"15.3400","0.2545","2.6619"
"15.3600","0.2548","2.5269"
"15.3800","0.2551","2.5494"
"15.4000","0.2554","2.5856"
"15.4200","0.2557","2.6123"
"15.4400","0.2560","2.6549"
"15.4600","0.2564","2.6095"
"15.4800","0.2569","2.6539"
"15.5000","0.2573","2.6587"
"15.5200","0.2577","2.6565"
"15.5400","0.2580","2.6638"
"15.5600","0.2583","2.5723"
"15.5800","0.2585","2.6028"
"15.6000","0.2587","2.7397"
"15.6200","0.2590","2.8142"
"15.6400","0.2594","2.6993"
"15.6600","0.2598","2.6401"
"15.6800","0.2601","2.7211"
"15.7000","0.2605","2.6548"
"15.7200","0.2609","2.7154"
"15.7400","0.2612","2.7249"
"15.7600","0.2615","2.7107"
"15.7800","0.2618","2.7453"
"15.8000","0.2622","2.7747"
"15.8200","0.2626","2.7394"
"15.8400","0.2630","2.7667"
"15.8600","0.2633","2.7495"
"15.8800","0.2636","2.7141"
"15.9000","0.2639","2.6995"
"15.9200","0.2641","2.7686"
"15.9400","0.2644","2.8078"
"15.9600","0.2647","2.8565"
"15.9800","0.2651","2.9103"
"16.0000","0.2655","2.9657"
"16.0200","0.2658","2.9588"
"16.0400","0.2662","2.8781"
"16.0600","0.2665","2.8100"
"16.0800","0.2668","2.7757"
"16.1000","0.2670","2.8277"
"16.1200","0.2674","2.9272"
"16.1400","0.2677","2.8776"
"16.1600","0.2682","2.8910"
"16.1800","0.2686","2.9266"
"16.2000","0.2691","2.8735"
"16.2200","0.2694","2.7980"
"16.2400","0.2696","2.7876"
"16.2600","0.2699","2.8730"
"16.2800","0.2701","2.8307"
"16.3000","0.2704","2.7661"
"16.3200","0.2707","2.8726"
"16.3400","0.2710","2.9396"
"16.3600","0.2714","2.9058"
"16.3800","0.2718","2.9439"
"16.4000","0.2722","2.9743"
