Time,Displacement,Force
"2.5000","0.0403","1.1550"
"2.5200","0.0407","1.1411"
"2.5400","0.0411","1.0730"
"2.5600","0.0415","1.0239"
"2.5800","0.0418","1.1345"
"2.6000","0.0421","1.2507"
"2.6200","0.0424","1.2676"
"2.6400","0.0428","1.1800"
"2.6600","0.0432","1.1635"
"2.6800","0.0436","1.2156"
"2.7000","0.0440","1.3076"
"2.7200","0.0443","1.3500"
"2.7400","0.0446","1.3349"
"2.7600","0.0448","1.2574"
"2.7800","0.0451","1.2607"
"2.8000","0.0453","1.3723"
"2.8200","0.0456","1.4082"
"2.8400","0.0460","1.3552"
"2.8600","0.0464","1.3267"
"2.8800","0.0468","1.3208"
"2.9000","0.0472","1.3246"
"2.9200","0.0475","1.3178"
"2.9400","0.0477","1.3925"
"2.9600","0.0480","1.3382"
"2.9800","0.0483","1.3205"
"3.0000","0.0487","1.3511"
"3.0200","0.0491","1.4381"
"3.0400","0.0496","1.4557"
"3.0600","0.0501","1.4889"
"3.0800","0.0504","1.5684"
"3.1000","0.0507","1.5269"
"3.1200","0.0509","1.4682"
"3.1400","0.0511","1.5160"
"3.1600","0.0514","1.5617"
"3.1800","0.0517","1.5264"
"3.2000","0.0521","1.4927"
"3.2200","0.0524","1.5421"
"3.2400","0.0528","1.6497"
"3.2600","0.0532","1.6171"
"3.2800","0.0535","1.4998"
"3.3000","0.0538","1.5411"
"3.3200","0.0541","1.5973"
"3.3400","0.0545","1.5873"
"3.3600","0.0549","1.5982"
"3.3800","0.0553","1.6223"
"3.4000","0.0557","1.6131"
"3.4200","0.0560","1.5926"
"3.4400","0.0563","1.5888"
"3.4600","0.0565","1.6264"
"3.4800","0.0567","1.7465"
"3.5000","0.0570","1.7299"
"3.5200","0.0574","1.7076"
"3.5400","0.0577","1.6901"
"3.5600","0.0581","1.6865"
"3.5800","0.0585","1.8104"
"3.6000","0.0588","1.7582"
"3.6200","0.0591","1.6498"
"3.6400","0.0594","1.6903"
"3.6600","0.0597","1.8009"
"3.6800","0.0600","1.8719"
"3.7000","0.0604","1.8336"
"3.7200","0.0608","1.8818"
"3.7400","0.0613","1.8407"
"3.7600","0.0617","1.7788"
"3.7800","0.0620","1.7264"
"3.8000","0.0622","1.7752"
"3.8200","0.0625","1.8927"
"3.8400","0.0627","1.9250"
"3.8600","0.0630","1.8802"
"3.8800","0.0633","1.8876"
"3.9000","0.0637","1.8916"
"3.9200","0.0640","1.9138"
"3.9400","0.0644","1.9068"
"3.9600","0.0648","1.8852"
"3.9800","0.0651","1.9452"
"4.0000","0.0654","1.8940"
"4.0200","0.0658","1.9146"
"4.0400","0.0661","1.9682"
"4.0600","0.0666","1.9802"
"4.0800","0.0670","2.0160"
"4.1000","0.0673","2.0207"
"4.1200","0.0676","2.0294"
"4.1400","0.0679","2.0269"
"4.1600","0.0681","1.9096"
"4.1800","0.0684","1.9195"
"4.2000","0.0687","1.9343"
"4.2200","0.0691","1.9062"
"4.2400","0.0695","1.9174"
"4.2600","0.0698","1.9982"
"4.2800","0.0702","2.0601"
"4.3000","0.0705","2.0431"
"4.3200","0.0708","2.0742"
"4.3400","0.0710","2.0551"
"4.3600","0.0713","2.0842"
"4.3800","0.0717","2.0627"
"4.4000","0.0721","2.0650"
"4.4200","0.0726","2.1257"
"4.4400","0.0731","2.2255"
"4.4600","0.0734","2.2094"
"4.4800","0.0737","2.1653"
"4.5000","0.0739","2.1476"
"4.5200","0.0741","2.2252"
"4.5400","0.0744","2.2313"
"4.5600","0.0747","2.2786"
"4.5800","0.0750","2.2488"
"4.6000","0.0754","2.2014"
"4.6200","0.0758","2.2419"
"4.6400","0.0761","2.2266"
"4.6600","0.0764","2.2750"
"4.6800","0.0767","2.3203"
"4.7000","0.0771","2.3697"
"4.7200","0.0774","2.3813"
"4.7400","0.0779","2.3185"
"4.7600","0.0783","2.3188"
"4.7800","0.0786","2.3510"
"4.8000","0.0789","2.3101"
"4.8200","0.0792","2.3382"
"4.8400","0.0794","2.3657"
"4.8600","0.0797","2.3851"
"4.8800","0.0800","2.3835"
"4.9000","0.0803","2.3580"
"4.9200","0.0807","2.3937"
"4.9400","0.0811","2.4685"
"4.9600","0.0815","2.4346"
"4.9800","0.0818","2.4483"
"5.0000","0.0821","2.4945"
"5.0200","0.0824","2.4378"
"5.0400","0.0827","2.4803"
"5.0600","0.0830","2.5173"
"5.0800","0.0834","2.5147"
"5.1000","0.0839","2.4841"
"5.1200","0.0843","2.4748"
"5.1400","0.0848","2.4896"
"5.1600","0.0851","2.5719"
"5.1800","0.0853","2.6558"
"5.2000","0.0855","2.6089"
"5.2200","0.0858","2.5574"
"5.2400","0.0861","2.5701"
"5.2600","0.0864","2.5494"
"5.2800","0.0868","2.6000"
"5.3000","0.0871","2.6384"
"5.3200","0.0875","2.6488"
"5.3400","0.0878","2.6930"
"5.3600","0.0881","2.6921"
"5.3800","0.0885","2.6592"
"5.4000","0.0888","2.6328"
"5.4200","0.0892","2.5755"
"5.4400","0.0896","2.6080"
"5.4600","0.0900","2.6382"
"5.4800","0.0903","2.7030"
"5.5000","0.0906","2.7857"
"5.5200","0.0908","2.7728"
"5.5400","0.0911","2.7824"
"5.5600","0.0913","2.8044"
"5.5800","0.0917","2.7554"
"5.6000","0.0920","2.7555"
"5.6200","0.0924","2.7755"
"5.6400","0.0928","2.7755"
"5.6600","0.0931","2.7265"
"5.6800","0.0934","2.7767"
"5.7000","0.0937","2.8162"
"5.7200","0.0940","2.8320"
"5.7400","0.0943","2.8492"
"5.7600","0.0946","2.8018"
"5.7800","0.0951","2.8215"
"5.8000","0.0956","2.8917"
"5.8200","0.0960","2.8525"
"5.8400","0.0964","2.8283"
"5.8600","0.0967","2.8670"
"5.8800","0.0969","2.9957"
"5.9000","0.0971","2.9524"
"5.9200","0.0974","2.9631"
"5.9400","0.0977","3.0475"
"5.9600","0.0981","3.0265"
"5.9800","0.0984","2.9768"
"6.0000","0.0988","2.9653"
"6.0200","0.0992","2.9969"
"6.0400","0.0995","2.9017"
"6.0600","0.0998","2.9452"
"6.0800","0.1002","2.9831"
"6.1000","0.1005","2.9659"
"6.1200","0.1010","3.0107"
"6.1400","0.1014","3.0623"
"6.1600","0.1017","3.0634"
"6.1800","0.1020","3.1017"
"6.2000","0.1023","3.0989"
"6.2200","0.1025","3.1075"
"6.2400","0.1027","3.1208"
"6.2600","0.1031","3.0888"
"6.2800","0.1034","3.0858"
"6.3000","0.1038","3.1010"
"6.3200","0.1042","3.1422"
"6.3400","0.1046","3.2008"
"6.3600","0.1049","3.1888"
"6.3800","0.1051","3.1400"
"6.4000","0.1054","3.1194"
"6.4200","0.1057","3.1432"
"6.4400","0.1060","3.1180"
"6.4600","0.1064","3.1451"
"6.4800","0.1068","3.2270"
"6.5000","0.1073","3.2450"
"6.5200","0.1077","3.2509"
"6.5400","0.1080","3.3553"
"6.5600","0.1082","3.2974"
"6.5800","0.1085","3.2177"
"6.6000","0.1087","3.1643"
"6.6200","0.1090","3.2331"
"6.6400","0.1093","3.2912"
"6.6600","0.1097","3.3516"
"6.6800","0.1101","3.4067"
"6.7000","0.1104","3.3995"
"6.7200","0.1108","3.3512"
"6.7400","0.1111","3.3158"
"6.7600","0.1114","3.3646"
"6.7800","0.1117","3.3568"
"6.8000","0.1121","3.3764"
"6.8200","0.1126","3.4597"
"6.8400","0.1130","3.4030"
"6.8600","0.1133","3.3921"
"6.8800","0.1136","3.4154"
"6.9000","0.1138","3.5058"
"6.9200","0.1141","3.4955"
"6.9400","0.1144","3.4270"
"6.9600","0.1147","3.4905"
"6.9800","0.1150","3.4243"
"7.0000","0.1154","3.4299"
"7.0200","0.1158","3.4215"
"7.0400","0.1162","3.4273"
"7.0600","0.1165","3.4859"
"7.0800","0.1168","3.4984"
"7.1000","0.1171","3.5964"
"7.1200","0.1174","3.6232"
"7.1400","0.1177","3.5652"
"7.1600","0.1182","3.5855"
"7.1800","0.1187","3.5134"
"7.2000","0.1191","3.6042"
"7.2200","0.1194","3.6595"
"7.2400","0.1196","3.6879"
"7.2600","0.1199","3.6241"
"7.2800","0.1201","3.6060"
"7.3000","0.1204","3.6658"
"7.3200","0.1207","3.5701"
"7.3400","0.1211","3.4941"
"7.3600","0.1214","3.5514"
"7.3800","0.1218","3.6495"
"7.4000","0.1222","3.6809"
"7.4200","0.1225","3.6105"
"7.4400","0.1228","3.5855"
"7.4600","0.1231","3.6311"
"7.4800","0.1235","3.7043"
"7.5000","0.1239","3.6779"
"7.5200","0.1243","3.6215"
"7.5400","0.1246","3.6665"
"7.5600","0.1249","3.7332"
"7.5800","0.1252","3.7144"
"7.6000","0.1254","3.7324"
"7.6200","0.1257","3.7094"
"7.6400","0.1260","3.7226"
"7.6600","0.1263","3.8246"
"7.6800","0.1267","3.7525"
"7.7000","0.1271","3.7994"
"7.7200","0.1275","3.8272"
"7.7400","0.1278","3.7766"
"7.7600","0.1281","3.8025"
"7.7800","0.1284","3.8514"
"7.8000","0.1287","3.8076"
"7.8200","0.1290","3.7596"
"7.8400","0.1294","3.8534"
"7.8600","0.1299","3.9424"
"7.8800","0.1303","4.0275"
"7.9000","0.1307","3.9809"
"7.9200","0.1310","3.9222"
"7.9400","0.1313","3.8574"
"7.9600","0.1315","3.8848"
"7.9800","0.1317","3.9426"
"8.0000","0.1321","3.8823"
"8.0200","0.1324","3.7825"
"8.0400","0.1328","3.7983"
"8.0600","0.1331","3.8748"
"8.0800","0.1335","3.9340"
"8.1000","0.1338","4.0199"
"8.1200","0.1341","3.9773"
"8.1400","0.1344","3.9254"
"8.1600","0.1348","3.9956"
"8.1800","0.1352","4.0007"
"8.2000","0.1356","4.0607"
"8.2200","0.1359","4.1004"
"8.2400","0.1363","4.0321"
"8.2600","0.1365","4.0480"
"8.2800","0.1368","4.0509"
"8.3000","0.1370","4.1072"
"8.3200","0.1373","4.1153"
"8.3400","0.1376","4.1171"
"8.3600","0.1380","4.1255"
"8.3800","0.1384","4.1692"
"8.4000","0.1388","4.1779"
"8.4200","0.1391","4.1113"
"8.4400","0.1394","4.1104"
"8.4600","0.1397","4.1195"
"8.4800","0.1400","4.1202"
"8.5000","0.1403","4.0675"
"8.5200","0.1407","4.0817"
"8.5400","0.1411","4.1679"
"8.5600","0.1416","4.2586"
"8.5800","0.1420","4.2419"
"8.6000","0.1423","4.2249"
"8.6200","0.1426","4.2124"
"8.6400","0.1428","4.2080"
"8.6600","0.1430","4.2427"
"8.6800","0.1433","4.2212"
"8.7000","0.1437","4.1735"
"8.7200","0.1441","4.2073"
"8.7400","0.1445","4.3035"
"8.7600","0.1449","4.2978"
"8.7800","0.1452","4.3280"
"8.8000","0.1455","4.3668"
"8.8200","0.1458","4.3151"
"8.8400","0.1462","4.2444"
"8.8600","0.1466","4.2503"
"8.8800","0.1470","4.2301"
"8.9000","0.1474","4.2388"
"8.9200","0.1477","4.2694"
"8.9400","0.1480","4.1977"
"8.9600","0.1482","4.1434"
"8.9800","0.1485","4.1726"
"9.0000","0.1488","4.2212"
"9.0200","0.1491","4.2352"
"9.0400","0.1494","4.1672"
"9.0600","0.1498","4.2118"
"9.0800","0.1502","4.2661"
"9.1000","0.1505","4.3072"
"9.1200","0.1508","4.2689"
"9.1400","0.1511","4.1805"
"9.1600","0.1514","4.1447"
"9.1800","0.1517","4.1840"
"9.2000","0.1520","4.2291"
"9.2200","0.1525","4.3041"
"9.2400","0.1530","4.2797"
"9.2600","0.1534","4.2844"
"9.2800","0.1537","4.3773"
"9.3000","0.1540","4.3335"
"9.3200","0.1542","4.3242"
"9.3400","0.1544","4.2184"
"9.3600","0.1547","4.2153"
"9.3800","0.1550","4.3455"
"9.4000","0.1554","4.4554"
"9.4200","0.1558","4.3826"
"9.4400","0.1562","4.3573"
"9.4600","0.1565","4.2904"
"9.4800","0.1569","4.3434"
"9.5000","0.1572","4.3593"
"9.5200","0.1575","4.3336"
"9.5400","0.1578","4.4273"
"9.5600","0.1582","4.4561"
"9.5800","0.1586","4.4692"
"9.6000","0.1590","4.3591"
"9.6200","0.1593","4.3687"
"9.6400","0.1595","4.4390"
"9.6600","0.1598","4.4764"
"9.6800","0.1600","4.4759"
"9.7000","0.1603","4.4278"
"9.7200","0.1607","4.4830"
"9.7400","0.1610","4.5215"
"9.7600","0.1614","4.5067"
"9.7800","0.1618","4.5367"
"9.8000","0.1621","4.5835"
"9.8200","0.1624","4.5379"
"9.8400","0.1627","4.5103"
"9.8600","0.1630","4.5494"
"9.8800","0.1633","4.6623"
"9.9000","0.1637","4.6436"
"9.9200","0.1642","4.5934"
"9.9400","0.1647","4.6111"
"9.9600","0.1651","4.6753"
"9.9800","0.1654","4.7008"
"10.0000","0.1656","4.7167"
"10.0200","0.1658","4.6897"
"10.0400","0.1661","4.6351"
"10.0600","0.1663","4.6303"
"10.0800","0.1667","4.6656"
"10.1000","0.1671","4.6717"
"10.1200","0.1675","4.6582"
"10.1400","0.1679","4.6434"
"10.1600","0.1682","4.6849"
"10.1800","0.1685","4.7527"
"10.2000","0.1688","4.7945"
"10.2200","0.1691","4.7568"
"10.2400","0.1695","4.6714"
"10.2600","0.1699","4.6973"
"10.2800","0.1703","4.7404"
"10.3000","0.1706","4.7448"
"10.3200","0.1709","4.7318"
"10.3400","0.1712","4.7444"
"10.3600","0.1714","4.7918"
"10.3800","0.1717","4.7596"
"10.4000","0.1720","4.7828"
"10.4200","0.1723","4.7636"
"10.4400","0.1727","4.7280"
"10.4600","0.1731","4.8010"
"10.4800","0.1735","4.7219"
"10.5000","0.1738","4.6709"
"10.5200","0.1740","4.7593"
"10.5400","0.1743","4.8692"
"10.5600","0.1746","4.9498"
"10.5800","0.1750","4.8590"
"10.6000","0.1754","4.8468"
"10.6200","0.1759","4.8109"
"10.6400","0.1764","4.7921"
"10.6600","0.1768","4.7863"
"10.6800","0.1770","4.7903"
"10.7000","0.1772","4.7905"
"10.7200","0.1775","4.8403"
"10.7400","0.1777","4.8604"
"10.7600","0.1780","4.9198"
"10.7800","0.1784","4.8925"
"10.8000","0.1788","4.7865"
"10.8200","0.1792","4.8984"
"10.8400","0.1795","4.7936"
"10.8600","0.1798","4.8615"
"10.8800","0.1801","4.9391"
"10.9000","0.1805","4.8770"
"10.9200","0.1808","4.8803"
"10.9400","0.1812","4.8646"
"10.9600","0.1816","4.8735"
"10.9800","0.1820","4.8076"
"11.0000","0.1823","4.8362"
"11.0200","0.1825","4.8881"
"11.0400","0.1828","4.9608"
"11.0600","0.1831","4.9998"
"11.0800","0.1834","4.9404"
"11.1000","0.1837","4.9284"
"11.1200","0.1841","4.9366"
"11.1400","0.1845","4.9795"
"11.1600","0.1848","4.9743"
"11.1800","0.1851","4.9490"
"11.2000","0.1854","4.9181"
"11.2200","0.1857","4.9013"
"11.2400","0.1859","4.9002"
"11.2600","0.1863","4.9085"
"11.2800","0.1867","4.8782"
"11.3000","0.1871","4.8360"
"11.3200","0.1876","4.8908"
"11.3400","0.1880","4.9086"
"11.3600","0.1883","4.9399"
"11.3800","0.1885","4.9989"
"11.4000","0.1888","4.9309"
"11.4200","0.1890","4.9047"
"11.4400","0.1893","4.9536"
"11.4600","0.1896","4.8601"
"11.4800","0.1900","4.8250"
"11.5000","0.1904","4.8931"
"11.5200","0.1908","4.9504"
"11.5400","0.1911","4.9137"
"11.5600","0.1914","4.9392"
"11.5800","0.1917","4.9080"
"11.6000","0.1921","4.9594"
"11.6200","0.1925","5.0046"
"11.6400","0.1929","4.9253"
"11.6600","0.1934","4.9164"
"11.6800","0.1937","4.9086"
"11.7000","0.1940","5.0139"
"11.7200","0.1942","5.0603"
"11.7400","0.1945","5.1284"
"11.7600","0.1948","5.0879"
"11.7800","0.1951","4.9441"
"11.8000","0.1955","4.9060"
"11.8200","0.1959","4.9450"
"11.8400","0.1962","4.9533"
"11.8600","0.1966","4.9068"
"11.8800","0.1968","4.8867"
"11.9000","0.1971","4.9189"
"11.9200","0.1974","4.9582"
"11.9400","0.1977","4.9901"
"11.9600","0.1981","4.8961"
"11.9800","0.1985","4.9333"
"12.0000","0.1989","4.9684"
"12.0200","0.1994","5.0067"
"12.0400","0.1997","5.0605"
"12.0600","0.1999","5.1289"
"12.0800","0.2001","5.0444"
"12.1000","0.2004","5.0048"
"12.1200","0.2007","5.0025"
"12.1400","0.2010","5.0037"
"12.1600","0.2014","4.9733"
"12.1800","0.2018","5.0273"
"12.2000","0.2021","5.0108"
"12.2200","0.2025","5.0276"
"12.2400","0.2028","4.9850"
"12.2600","0.2031","4.9970"
"12.2800","0.2034","5.0192"
"12.3000","0.2038","5.0098"
"12.3200","0.2042","5.0556"
"12.3400","0.2047","5.0864"
"12.3600","0.2050","4.9922"
"12.3800","0.2053","5.0757"
"12.4000","0.2055","5.1404"
"12.4200","0.2058","5.0865"
"12.4400","0.2061","5.0169"
"12.4600","0.2064","4.9299"
"12.4800","0.2067","4.9113"
"12.5000","0.2071","5.0161"
"12.5200","0.2075","5.0943"
"12.5400","0.2078","5.0439"
"12.5600","0.2081","5.0457"
"12.5800","0.2084","5.0617"
"12.6000","0.2087","5.0691"
"12.6200","0.2090","5.0488"
"12.6400","0.2093","4.9887"
"12.6600","0.2097","4.9935"
"12.6800","0.2102","5.0188"
"12.7000","0.2107","5.0048"
"12.7200","0.2110","5.0605"
"12.7400","0.2113","5.1776"
"12.7600","0.2115","5.2010"
"12.7800","0.2118","5.1546"
"12.8000","0.2121","5.1113"
"12.8200","0.2124","5.1354"
"12.8400","0.2127","5.1121"
"12.8600","0.2131","5.0068"
"12.8800","0.2135","5.0796"
"12.9000","0.2138","5.1479"
"12.9200","0.2141","5.2167"
"12.9400","0.2144","5.1700"
"12.9600","0.2148","5.0851"
"12.9800","0.2151","5.1296"
"13.0000","0.2155","5.0991"
"13.0200","0.2160","5.1739"
"13.0400","0.2164","5.1735"
"13.0600","0.2167","5.0719"
"13.0800","0.2169","5.0131"
"13.1000","0.2172","5.0410"
"13.1200","0.2174","5.1460"
"13.1400","0.2177","5.1279"
"13.1600","0.2180","5.1028"
"13.1800","0.2184","5.0710"
"13.2000","0.2188","5.1464"
"13.2200","0.2192","5.1317"
"13.2400","0.2195","5.0933"
"13.2600","0.2198","5.0969"
"13.2800","0.2200","5.1292"
"13.3000","0.2203","5.0335"
"13.3200","0.2206","5.0454"
"13.3400","0.2210","5.0920"
"13.3600","0.2215","5.1596"
"13.3800","0.2220","5.1453"
"13.4000","0.2224","5.1508"
"13.4200","0.2227","5.1860"
"13.4400","0.2229","5.1287"
"13.4600","0.2232","5.1069"
"13.4800","0.2234","5.2057"
"13.5000","0.2237","5.1670"
"13.5200","0.2241","5.0901"
"13.5400","0.2244","5.0998"
"13.5600","0.2248","5.2013"
"13.5800","0.2252","5.1615"
"13.6000","0.2255","5.0697"
"13.6200","0.2258","5.0863"
"13.6400","0.2261","5.1074"
"13.6600","0.2264","5.1113"
"13.6800","0.2268","5.1258"
"13.7000","0.2272","5.1771"
"13.7200","0.2276","5.1988"
"13.7400","0.2280","5.1010"
"13.7600","0.2283","5.1391"
"13.7800","0.2285","5.2261"
"13.8000","0.2288","5.1443"
"13.8200","0.2291","5.0587"
"13.8400","0.2294","5.0402"
"13.8600","0.2297","5.0905"
"13.8800","0.2301","5.0853"
"13.9000","0.2305","5.0502"
"13.9200","0.2308","5.0687"
"13.9400","0.2311","5.1563"
"13.9600","0.2314","5.1930"
"13.9800","0.2317","5.1067"
"14.0000","0.2319","5.1509"
"14.0200","0.2323","5.1221"
"14.0400","0.2327","5.0128"
"14.0600","0.2332","5.1110"
"14.0800","0.2336","5.1834"
"14.1000","0.2340","5.1483"
"14.1200","0.2343","5.2103"
"14.1400","0.2345","5.1969"
"14.1600","0.2347","5.1296"
"14.1800","0.2350","5.0980"
"14.2000","0.2354","5.1358"
"14.2200","0.2357","5.0602"
"14.2400","0.2361","5.0559"
"14.2600","0.2365","5.1327"
"14.2800","0.2369","5.1416"
"14.3000","0.2372","5.1080"
"14.3200","0.2375","5.1175"
"14.3400","0.2378","5.0710"
"14.3600","0.2382","5.0937"
"14.3800","0.2386","5.1225"
"14.4000","0.2390","5.1761"
"14.4200","0.2394","5.2143"
"14.4400","0.2397","5.2677"
"14.4600","0.2399","5.2343"
"14.4800","0.2402","5.0774"
"14.5000","0.2404","5.0634"
"14.5200","0.2407","5.1577"
"14.5400","0.2411","5.2377"
"14.5600","0.2414","5.2282"
"14.5800","0.2418","5.1911"
"14.6000","0.2422","5.2058"
"14.6200","0.2425","5.2169"
"14.6400","0.2427","5.2024"
"14.6600","0.2430","5.2583"
"14.6800","0.2433","5.2148"
"14.7000","0.2436","5.1198"
"14.7200","0.2440","5.1022"
"14.7400","0.2444","5.2021"
"14.7600","0.2449","5.2429"
"14.7800","0.2453","5.1592"
"14.8000","0.2456","5.0895"
"14.8200","0.2459","5.1596"
"14.8400","0.2461","5.1683"
"14.8600","0.2464","5.1439"
"14.8800","0.2467","5.1019"
"14.9000","0.2470","5.1130"
"14.9200","0.2474","5.1160"
"14.9400","0.2478","5.1594"
"14.9600","0.2482","5.1354"
"14.9800","0.2485","5.1194"
"15.0000","0.2488","5.0758"
"15.0200","0.2491","5.0086"
"15.0400","0.2495","5.0712"
"15.0600","0.2498","5.0806"
"15.0800","0.2503","5.1362"
"15.1000","0.2507","5.2150"
"15.1200","0.2510","5.3132"
"15.1400","0.2513","5.2095"
"15.1600","0.2515","5.1481"
"15.1800","0.2518","5.1842"
"15.2000","0.2521","5.1905"
"15.2200","0.2524","5.1354"
"15.2400","0.2527","5.1048"
"15.2600","0.2531","5.0647"
"15.2800","0.2535","5.1500"
"15.3000","0.2539","5.2026"
"15.3200","0.2541","5.1839"
"15.3400","0.2544","5.2083"
"15.3600","0.2547","5.2892"
"15.3800","0.2550","5.2522"
"15.4000","0.2553","5.1706"
"15.4200","0.2557","5.2240"
"15.4400","0.2562","5.2746"
"15.4600","0.2567","5.2370"
"15.4800","0.2570","5.2487"
"15.5000","0.2573","5.2127"
"15.5200","0.2575","5.1863"
"15.5400","0.2577","5.1975"
"15.5600","0.2580","5.1355"
"15.5800","0.2583","5.0610"
"15.6000","0.2587","5.0474"
"15.6200","0.2591","5.0908"
"15.6400","0.2595","5.1007"
"15.6600","0.2598","5.0282"
"15.6800","0.2601","5.0879"
"15.7000","0.2604","5.1769"
"15.7200","0.2608","5.1903"
"15.7400","0.2611","5.1644"
"15.7600","0.2616","5.1206"
"15.7800","0.2620","5.1543"
"15.8000","0.2623","5.1453"
"15.8200","0.2626","5.1752"
"15.8400","0.2629","5.1473"
"15.8600","0.2631","5.1329"
"15.8800","0.2634","5.2087"
"15.9000","0.2637","5.2275"
"15.9200","0.2640","5.0956"
"15.9400","0.2644","5.0961"
"15.9600","0.2648","5.1325"
"15.9800","0.2652","5.1314"
"16.0000","0.2655","5.1100"
"16.0200","0.2658","5.2297"
"16.0400","0.2661","5.2187"
"16.0600","0.2664","5.1467"
"16.0800","0.2667","5.1231"
"16.1000","0.2671","5.1106"
"16.1200","0.2675","5.0697"
"16.1400","0.2680","5.0552"
"16.1600","0.2684","5.0748"
"16.1800","0.2687","5.0487"
"16.2000","0.2689","5.0798"
"16.2200","0.2691","5.0835"
"16.2400","0.2694","5.0979"
"16.2600","0.2697","5.1467"
"16.2800","0.2700","4.9993"
"16.3000","0.2704","5.0409"
"16.3200","0.2708","5.1476"
"16.3400","0.2711","5.1156"
"16.3600","0.2715","5.0736"
"16.3800","0.2718","5.0639"
"16.4000","0.2721","5.0561"
