Time,Displacement,Force
"4.8600","0.0796","0.6465"
"4.8800","0.0799","0.6850"
"4.9000","0.0803","0.6044"
"4.9200","0.0806","0.5408"
"4.9400","0.0809","0.4833"
"4.9600","0.0813","0.4725"
"4.9800","0.0817","0.5380"
"5.0000","0.0821","0.6263"
"5.0200","0.0825","0.7029"
"5.0400","0.0828","0.6801"
"5.0600","0.0831","0.6467"
"5.0800","0.0833","0.5328"
"5.1000","0.0836","0.5285"
"5.1200","0.0839","0.5634"
"5.1400","0.0842","0.6211"
"5.1600","0.0846","0.6370"
"5.1800","0.0850","0.6314"
"5.2000","0.0854","0.6507"
"5.2200","0.0857","0.5711"
"5.2400","0.0860","0.4942"
"5.2600","0.0863","0.5652"
"5.2800","0.0866","0.6329"
"5.3000","0.0869","0.6329"
"5.3200","0.0873","0.6389"
"5.3400","0.0878","0.6547"
"5.3600","0.0883","0.5714"
"5.3800","0.0886","0.5370"
"5.4000","0.0889","0.5797"
"5.4200","0.0891","0.5327"
"5.4400","0.0894","0.6101"
"5.4600","0.0896","0.6636"
"5.4800","0.0899","0.6488"
"5.5000","0.0903","0.6040"
"5.5200","0.0907","0.6263"
"5.5400","0.0911","0.5645"
"5.5600","0.0914","0.5817"
"5.5800","0.0917","0.5978"
"5.6000","0.0920","0.5855"
"5.6200","0.0923","0.5668"
"5.6400","0.0927","0.5912"
"5.6600","0.0931","0.6445"
"5.6800","0.0935","0.6578"
"5.7000","0.0939","0.5772"
"5.7200","0.0942","0.5167"
"5.7400","0.0945","0.5234"
"5.7600","0.0947","0.6097"
"5.7800","0.0950","0.5786"
"5.8000","0.0953","0.6388"
"5.8200","0.0956","0.6762"
"5.8400","0.0960","0.7029"
"5.8600","0.0963","0.7098"
"5.8800","0.0967","0.7745"
"5.9000","0.0970","0.7222"
"5.9200","0.0973","0.6514"
"5.9400","0.0976","0.6094"
"5.9600","0.0979","0.5974"
"5.9800","0.0982","0.5952"
"6.0000","0.0986","0.6794"
"6.0200","0.0990","0.6835"
"6.0400","0.0995","0.6884"
"6.0600","0.0999","0.6697"
"6.0800","0.1003","0.5505"
"6.1000","0.1005","0.5484"
"6.1200","0.1007","0.6381"
"6.1400","0.1010","0.6613"
"6.1600","0.1013","0.6237"
"6.1800","0.1016","0.6344"
"6.2000","0.1020","0.6344"
"6.2200","0.1024","0.6943"
"6.2400","0.1027","0.6489"
"6.2600","0.1031","0.6575"
"6.2800","0.1034","0.6325"
"6.3000","0.1037","0.6171"
"6.3200","0.1040","0.6829"
"6.3400","0.1044","0.6570"
"6.3600","0.1048","0.5621"
"6.3800","0.1053","0.5779"
"6.4000","0.1056","0.6169"
"6.4200","0.1059","0.6414"
"6.4400","0.1061","0.7536"
"6.4600","0.1064","0.7252"
"6.4800","0.1066","0.6189"
"6.5000","0.1070","0.6505"
"6.5200","0.1073","0.7095"
"6.5400","0.1077","0.7207"
"6.5600","0.1081","0.7137"
"6.5800","0.1084","0.7711"
"6.6000","0.1087","0.7822"
"6.6200","0.1090","0.7318"
"6.6400","0.1092","0.6878"
"6.6600","0.1095","0.7006"
"6.6800","0.1099","0.6618"
"6.7000","0.1103","0.7105"
"6.7200","0.1108","0.7320"
"6.7400","0.1112","0.7424"
"6.7600","0.1116","0.7036"
"6.7800","0.1119","0.7386"
"6.8000","0.1121","0.7133"
"6.8200","0.1123","0.6609"
"6.8400","0.1126","0.6816"
"6.8600","0.1129","0.6429"
"6.8800","0.1133","0.7188"
"6.9000","0.1137","0.8063"
"6.9200","0.1141","0.7038"
"6.9400","0.1144","0.7206"
"6.9600","0.1147","0.8074"
"6.9800","0.1150","0.7838"
"7.0000","0.1153","0.7432"
"7.0200","0.1157","0.6395"
"7.0400","0.1161","0.6498"
"7.0600","0.1165","0.6594"
"7.0800","0.1169","0.6878"
"7.1000","0.1172","0.7258"
"7.1200","0.1175","0.7982"
"7.1400","0.1177","0.7699"
"7.1600","0.1180","0.7147"
"7.1800","0.1183","0.7231"
"7.2000","0.1186","0.7169"
"7.2200","0.1190","0.6749"
"7.2400","0.1194","0.6542"
"7.2600","0.1197","0.6965"
"7.2800","0.1201","0.7066"
"7.3000","0.1203","0.6209"
"7.3200","0.1206","0.6271"
"7.3400","0.1209","0.6935"
"7.3600","0.1212","0.7022"
"7.3800","0.1216","0.6615"
"7.4000","0.1220","0.6535"
"7.4200","0.1225","0.6839"
"7.4400","0.1229","0.7917"
"7.4600","0.1232","0.8627"
"7.4800","0.1234","0.7476"
"7.5000","0.1237","0.6654"
"7.5200","0.1239","0.7121"
"7.5400","0.1242","0.7336"
"7.5600","0.1246","0.7033"
"7.5800","0.1250","0.7362"
"7.6000","0.1254","0.8015"
"7.6200","0.1257","0.8212"
"7.6400","0.1261","0.8060"
"7.6600","0.1264","0.7875"
"7.6800","0.1267","0.6996"
"7.7000","0.1270","0.7246"
"7.7200","0.1274","0.7611"
"7.7400","0.1278","0.8117"
"7.7600","0.1282","0.8036"
"7.7800","0.1286","0.7139"
"7.8000","0.1289","0.6386"
"7.8200","0.1291","0.7486"
"7.8400","0.1293","0.8342"
"7.8600","0.1296","0.8154"
"7.8800","0.1300","0.7434"
"7.9000","0.1303","0.7397"
"7.9200","0.1307","0.8514"
"7.9400","0.1310","0.8295"
"7.9600","0.1314","0.8360"
"7.9800","0.1317","0.8142"
"8.0000","0.1319","0.7211"
"8.0200","0.1322","0.6629"
"8.0400","0.1325","0.6715"
"8.0600","0.1329","0.6884"
"8.0800","0.1333","0.7322"
"8.1000","0.1338","0.7906"
"8.1200","0.1342","0.8610"
"8.1400","0.1345","0.8732"
"8.1600","0.1348","0.8401"
"8.1800","0.1351","0.7936"
"8.2000","0.1353","0.7665"
"8.2200","0.1356","0.7569"
"8.2400","0.1359","0.7395"
"8.2600","0.1363","0.7581"
"8.2800","0.1367","0.7835"
"8.3000","0.1370","0.7475"
"8.3200","0.1374","0.7341"
"8.3400","0.1377","0.7171"
"8.3600","0.1380","0.7748"
"8.3800","0.1383","0.7760"
"8.4000","0.1387","0.7981"
"8.4200","0.1391","0.7197"
"8.4400","0.1395","0.7430"
"8.4600","0.1399","0.8843"
"8.4800","0.1402","0.8871"
"8.5000","0.1405","0.8171"
"8.5200","0.1407","0.7862"
"8.5400","0.1410","0.8181"
"8.5600","0.1413","0.8734"
"8.5800","0.1416","0.8072"
"8.6000","0.1420","0.7837"
"8.6200","0.1424","0.8798"
"8.6400","0.1427","0.8852"
"8.6600","0.1431","0.8279"
"8.6800","0.1433","0.7588"
"8.7000","0.1436","0.7426"
"8.7200","0.1439","0.7466"
"8.7400","0.1442","0.7459"
"8.7600","0.1446","0.7496"
"8.7800","0.1451","0.8594"
"8.8000","0.1455","0.8360"
"8.8200","0.1459","0.8189"
"8.8400","0.1462","0.8003"
"8.8600","0.1465","0.8038"
"8.8800","0.1467","0.8498"
"8.9000","0.1469","0.7822"
"8.9200","0.1472","0.7666"
"8.9400","0.1476","0.7808"
"8.9600","0.1480","0.8399"
"8.9800","0.1484","0.8293"
"9.0000","0.1487","0.8177"
"9.0200","0.1490","0.7970"
"9.0400","0.1493","0.7597"
"9.0600","0.1497","0.7178"
"9.0800","0.1500","0.6915"
"9.1000","0.1504","0.6775"
"9.1200","0.1508","0.7555"
"9.1400","0.1512","0.7412"
"9.1600","0.1516","0.7668"
"9.1800","0.1518","0.8156"
"9.2000","0.1521","0.8263"
"9.2200","0.1523","0.8497"
"9.2400","0.1526","0.8134"
"9.2600","0.1529","0.7832"
"9.2800","0.1533","0.7782"
"9.3000","0.1537","0.7382"
"9.3200","0.1541","0.7930"
"9.3400","0.1544","0.7591"
"9.3600","0.1547","0.7592"
"9.3800","0.1550","0.7997"
"9.4000","0.1553","0.8421"
"9.4200","0.1556","0.7476"
"9.4400","0.1559","0.7659"
"9.4600","0.1563","0.7464"
"9.4800","0.1568","0.7877"
"9.5000","0.1572","0.8198"
"9.5200","0.1576","0.8627"
"9.5400","0.1579","0.8443"
"9.5600","0.1581","0.7756"
"9.5800","0.1583","0.7308"
"9.6000","0.1586","0.7094"
"9.6200","0.1589","0.7427"
"9.6400","0.1593","0.7604"
"9.6600","0.1597","0.7796"
"9.6800","0.1601","0.8585"
"9.7000","0.1604","0.8834"
"9.7200","0.1607","0.8360"
"9.7400","0.1610","0.8577"
"9.7600","0.1613","0.7992"
"9.7800","0.1617","0.7996"
"9.8000","0.1622","0.7621"
"9.8200","0.1626","0.7975"
"9.8400","0.1629","0.8526"
"9.8600","0.1632","0.8492"
"9.8800","0.1635","0.8992"
"9.9000","0.1637","0.8336"
"9.9200","0.1640","0.8062"
"9.9400","0.1643","0.8605"
"9.9600","0.1646","0.8916"
"9.9800","0.1650","0.8365"
"10.0000","0.1654","0.8464"
"10.0200","0.1658","0.8348"
"10.0400","0.1661","0.8538"
"10.0600","0.1663","0.9096"
"10.0800","0.1666","0.9592"
"10.1000","0.1669","0.9920"
"10.1200","0.1672","0.9525"
"10.1400","0.1676","0.9349"
"10.1600","0.1681","1.0166"
"10.1800","0.1685","0.9838"
"10.2000","0.1689","0.9609"
"10.2200","0.1692","1.0210"
"10.2400","0.1694","1.0646"
"10.2600","0.1697","1.0553"
"10.2800","0.1699","1.0145"
"10.3000","0.1702","0.9447"
"10.3200","0.1706","0.9499"
"10.3400","0.1710","0.8979"
"10.3600","0.1714","0.9395"
"10.3800","0.1717","1.0187"
"10.4000","0.1720","1.0423"
"10.4200","0.1723","1.1234"
"10.4400","0.1727","1.1063"
"10.4600","0.1730","1.0673"
"10.4800","0.1734","1.1125"
"10.5000","0.1738","1.1021"
"10.5200","0.1742","1.0042"
"10.5400","0.1745","0.9955"
"10.5600","0.1748","1.0318"
"10.5800","0.1750","1.0047"
"10.6000","0.1753","1.0445"
"10.6200","0.1756","1.0683"
"10.6400","0.1759","1.0848"
"10.6600","0.1763","1.0848"
"10.6800","0.1767","1.1454"
"10.7000","0.1771","1.1821"
"10.7200","0.1774","1.0909"
"10.7400","0.1777","1.0721"
"10.7600","0.1780","1.1084"
"10.7800","0.1782","1.1054"
"10.8000","0.1785","1.1151"
"10.8200","0.1789","1.0732"
"10.8400","0.1794","1.0811"
"10.8600","0.1798","1.0844"
"10.8800","0.1803","1.1389"
"10.9000","0.1806","1.1412"
"10.9200","0.1809","1.1746"
"10.9400","0.1811","1.1524"
"10.9600","0.1813","1.1108"
"10.9800","0.1816","1.1814"
"11.0000","0.1819","1.1868"
"11.0200","0.1823","1.1128"
"11.0400","0.1826","1.1180"
"11.0600","0.1830","1.1074"
"11.0800","0.1833","1.1861"
"11.1000","0.1836","1.1804"
"11.1200","0.1840","1.2166"
"11.1400","0.1843","1.1557"
"11.1600","0.1847","1.0830"
"11.1800","0.1851","1.0991"
"11.2000","0.1855","1.2101"
"11.2200","0.1859","1.2162"
"11.2400","0.1862","1.2091"
"11.2600","0.1865","1.1371"
"11.2800","0.1867","1.1152"
"11.3000","0.1870","1.1351"
"11.3200","0.1873","1.1788"
"11.3400","0.1876","1.1621"
"11.3600","0.1880","1.1279"
"11.3800","0.1884","1.1676"
"11.4000","0.1888","1.2207"
"11.4200","0.1891","1.2148"
"11.4400","0.1893","1.1790"
"11.4600","0.1896","1.2208"
"11.4800","0.1899","1.1723"
"11.5000","0.1902","1.2160"
"11.5200","0.1907","1.3377"
"11.5400","0.1911","1.3336"
"11.5600","0.1916","1.3304"
"11.5800","0.1919","1.3472"
"11.6000","0.1922","1.3110"
"11.6200","0.1925","1.2454"
"11.6400","0.1927","1.2082"
"11.6600","0.1930","1.2961"
"11.6800","0.1932","1.3553"
"11.7000","0.1936","1.3167"
"11.7200","0.1939","1.2826"
"11.7400","0.1943","1.3323"
"11.7600","0.1947","1.3499"
"11.7800","0.1950","1.3631"
"11.8000","0.1953","1.3226"
"11.8200","0.1956","1.3271"
"11.8400","0.1960","1.4637"
"11.8600","0.1964","1.4251"
"11.8800","0.1968","1.3991"
"11.9000","0.1972","1.4396"
"11.9200","0.1976","1.4081"
"11.9400","0.1978","1.3647"
"11.9600","0.1981","1.3456"
"11.9800","0.1983","1.3675"
"12.0000","0.1986","1.3405"
"12.0200","0.1989","1.3206"
"12.0400","0.1993","1.4393"
"12.0600","0.1997","1.4545"
"12.0800","0.2001","1.4405"
"12.1000","0.2004","1.3749"
"12.1200","0.2007","1.3312"
"12.1400","0.2010","1.3614"
"12.1600","0.2012","1.4116"
"12.1800","0.2016","1.4092"
"12.2000","0.2019","1.4296"
"12.2200","0.2024","1.4760"
"12.2400","0.2028","1.5061"
"12.2600","0.2033","1.5148"
"12.2800","0.2036","1.5033"
"12.3000","0.2038","1.4848"
"12.3200","0.2041","1.4782"
"12.3400","0.2043","1.4379"
"12.3600","0.2046","1.4126"
"12.3800","0.2049","1.4054"
"12.4000","0.2053","1.4400"
"12.4200","0.2056","1.4816"
"12.4400","0.2060","1.5062"
"12.4600","0.2064","1.5227"
"12.4800","0.2067","1.5567"
"12.5000","0.2070","1.5698"
"12.5200","0.2073","1.5578"
"12.5400","0.2077","1.5234"
"12.5600","0.2081","1.5593"
"12.5800","0.2086","1.4898"
"12.6000","0.2089","1.5103"
"12.6200","0.2092","1.5137"
"12.6400","0.2094","1.5004"
"12.6600","0.2097","1.5417"
"12.6800","0.2099","1.5890"
"12.7000","0.2102","1.5545"
"12.7200","0.2106","1.5777"
"12.7400","0.2110","1.6372"
"12.7600","0.2114","1.6220"
"12.7800","0.2117","1.6430"
"12.8000","0.2121","1.6186"
"12.8200","0.2123","1.5133"
"12.8400","0.2126","1.5528"
"12.8600","0.2129","1.6089"
"12.8800","0.2132","1.6571"
"12.9000","0.2136","1.5969"
"12.9200","0.2141","1.5794"
"12.9400","0.2146","1.5932"
"12.9600","0.2150","1.5960"
"12.9800","0.2153","1.6828"
"13.0000","0.2155","1.7060"
"13.0200","0.2157","1.7014"
"13.0400","0.2160","1.6182"
"13.0600","0.2163","1.5782"
"13.0800","0.2166","1.5225"
"13.1000","0.2170","1.5792"
"13.1200","0.2174","1.6993"
"13.1400","0.2177","1.7775"
"13.1600","0.2180","1.8317"
"13.1800","0.2183","1.8273"
"13.2000","0.2187","1.7713"
"13.2200","0.2190","1.6516"
"13.2400","0.2194","1.6733"
"13.2600","0.2198","1.6976"
"13.2800","0.2202","1.6800"
"13.3000","0.2205","1.6822"
"13.3200","0.2208","1.6714"
"13.3400","0.2210","1.6911"
"13.3600","0.2213","1.6888"
"13.3800","0.2216","1.6402"
"13.4000","0.2219","1.5995"
"13.4200","0.2223","1.6374"
"13.4400","0.2227","1.6576"
"13.4600","0.2231","1.7086"
"13.4800","0.2234","1.6013"
"13.5000","0.2237","1.6052"
"13.5200","0.2240","1.6308"
"13.5400","0.2242","1.6596"
"13.5600","0.2245","1.6269"
"13.5800","0.2249","1.6634"
"13.6000","0.2254","1.6975"
"13.6200","0.2259","1.6806"
"13.6400","0.2263","1.6554"
"13.6600","0.2266","1.6734"
"13.6800","0.2269","1.7549"
"13.7000","0.2271","1.8230"
"13.7200","0.2273","1.7528"
"13.7400","0.2276","1.7487"
"13.7600","0.2279","1.7400"
"13.7800","0.2283","1.6865"
"13.8000","0.2287","1.7738"
"13.8200","0.2290","1.7916"
"13.8400","0.2294","1.7736"
"13.8600","0.2297","1.7935"
"13.8800","0.2300","1.7928"
"13.9000","0.2303","1.7231"
"13.9200","0.2307","1.7380"
"13.9400","0.2311","1.7469"
"13.9600","0.2315","1.7258"
"13.9800","0.2319","1.7556"
"14.0000","0.2322","1.8332"
"14.0200","0.2324","1.8468"
"14.0400","0.2327","1.7719"
"14.0600","0.2329","1.7636"
"14.0800","0.2332","1.7567"
"14.1000","0.2336","1.7568"
"14.1200","0.2340","1.8565"
"14.1400","0.2344","1.8075"
"14.1600","0.2348","1.7668"
"14.1800","0.2351","1.7503"
"14.2000","0.2353","1.8039"
"14.2200","0.2356","1.8044"
"14.2400","0.2359","1.7677"
"14.2600","0.2363","1.7509"
"14.2800","0.2367","1.8406"
"14.3000","0.2371","1.8927"
"14.3200","0.2376","1.9065"
"14.3400","0.2380","1.8342"
"14.3600","0.2382","1.7972"
"14.3800","0.2385","1.8394"
"14.4000","0.2387","1.7989"
"14.4200","0.2390","1.7833"
"14.4400","0.2393","1.8537"
"14.4600","0.2396","1.7967"
"14.4800","0.2400","1.7810"
"14.5000","0.2404","1.7998"
"14.5200","0.2407","1.8547"
"14.5400","0.2410","1.8923"
"14.5600","0.2413","1.8448"
"14.5800","0.2416","1.8818"
"14.6000","0.2420","1.9400"
"14.6200","0.2424","1.8507"
"14.6400","0.2428","1.8307"
"14.6600","0.2432","1.8537"
"14.6800","0.2435","1.9384"
"14.7000","0.2438","1.9878"
"14.7200","0.2440","2.0228"
"14.7400","0.2443","2.0577"
"14.7600","0.2445","2.0772"
"14.7800","0.2449","2.0187"
"14.8000","0.2452","2.0688"
"14.8200","0.2456","1.9982"
"14.8400","0.2460","1.8964"
"14.8600","0.2464","1.9383"
"14.8800","0.2467","1.9747"
"14.9000","0.2470","1.9345"
"14.9200","0.2473","1.9355"
"14.9400","0.2476","1.8874"
"14.9600","0.2480","1.9325"
"14.9800","0.2484","1.9444"
"15.0000","0.2489","2.0200"
"15.0200","0.2493","1.9620"
"15.0400","0.2496","1.9721"
"15.0600","0.2498","2.0181"
"15.0800","0.2501","2.0566"
"15.1000","0.2503","2.0812"
"15.1200","0.2506","1.9587"
"15.1400","0.2509","1.8962"
"15.1600","0.2513","1.8809"
"15.1800","0.2517","1.8577"
"15.2000","0.2521","1.9098"
"15.2200","0.2524","2.0107"
"15.2400","0.2527","1.9616"
"15.2600","0.2530","1.9319"
"15.2800","0.2534","1.9447"
"15.3000","0.2538","1.9537"
"15.3200","0.2542","1.9250"
"15.3400","0.2545","1.9288"
"15.3600","0.2549","1.9515"
"15.3800","0.2551","2.0119"
"15.4000","0.2554","1.9983"
"15.4200","0.2556","2.0057"
"15.4400","0.2559","1.9930"
"15.4600","0.2562","1.9888"
"15.4800","0.2566","2.0403"
"15.5000","0.2570","2.0322"
"15.5200","0.2574","2.0012"
"15.5400","0.2577","2.0566"
"15.5600","0.2580","2.1357"
"15.5800","0.2583","2.1131"
"15.6000","0.2586","2.0828"
"15.6200","0.2589","2.0942"
"15.6400","0.2592","2.0468"
"15.6600","0.2596","2.0547"
"15.6800","0.2601","2.0460"
"15.7000","0.2605","2.0620"
"15.7200","0.2609","2.0500"
"15.7400","0.2612","2.1134"
"15.7600","0.2614","2.1164"
"15.7800","0.2617","2.0555"
"15.8000","0.2620","2.0410"
"15.8200","0.2623","2.0225"
"15.8400","0.2626","2.0804"
"15.8600","0.2630","2.1259"
"15.8800","0.2634","2.1654"
"15.9000","0.2637","2.1498"
"15.9200","0.2640","2.0689"
"15.9400","0.2644","2.0175"
"15.9600","0.2647","2.0192"
"15.9800","0.2651","2.0776"
"16.0000","0.2655","2.0869"
"16.0200","0.2659","2.0521"
"16.0400","0.2662","2.1026"
"16.0600","0.2665","2.1099"
"16.0800","0.2668","2.0862"
"16.1000","0.2670","2.0386"
"16.1200","0.2673","2.0771"
"16.1400","0.2675","2.1421"
"16.1600","0.2679","2.1331"
"16.1800","0.2683","2.1619"
"16.2000","0.2686","2.1708"
"16.2200","0.2690","2.1541"
"16.2400","0.2693","2.1126"
"16.2600","0.2696","2.0773"
"16.2800","0.2699","2.1613"
"16.3000","0.2702","2.2160"
"16.3200","0.2705","2.2504"
"16.3400","0.2709","2.1795"
"16.3600","0.2714","2.1991"
"16.3800","0.2719","2.2348"
"16.4000","0.2723","2.2350"
