Time,Displacement,Force
"2.0000","0.8611","18.4393"
"2.0200","0.8614","18.3929"
"2.0400","0.8617","18.3924"
"2.0600","0.8620","18.3034"
"2.0800","0.8624","18.3061"
"2.1000","0.8627","18.3227"
"2.1200","0.8631","18.2830"
"2.1400","0.8634","18.1751"
"2.1600","0.8637","18.1290"
"2.1800","0.8640","18.1477"
"2.2000","0.8643","18.1884"
"2.2200","0.8646","18.3004"
"2.2400","0.8650","18.2375"
"2.2600","0.8654","18.2625"
"2.2800","0.8659","18.3235"
"2.3000","0.8663","18.3650"
"2.3200","0.8667","18.4129"
"2.3400","0.8669","18.4421"
"2.3600","0.8672","18.3957"
"2.3800","0.8674","18.3623"
"2.4000","0.8677","18.4054"
"2.4200","0.8680","18.4222"
"2.4400","0.8684","18.5064"
"2.4600","0.8688","18.5589"
"2.4800","0.8691","18.4826"
"2.5000","0.8695","18.4696"
"2.5200","0.8698","18.5805"
"2.5400","0.8701","18.5977"
"2.5600","0.8704","18.6479"
"2.5800","0.8708","18.6242"
"2.6000","0.8712","18.5852"
"2.6200","0.8716","18.5805"
"2.6400","0.8720","18.5901"
"2.6600","0.8723","18.6356"
"2.6800","0.8725","18.7485"
"2.7000","0.8728","18.7481"
"2.7200","0.8730","18.6867"
"2.7400","0.8733","18.6400"
"2.7600","0.8737","18.7101"
"2.7800","0.8740","18.8683"
"2.8000","0.8744","18.9004"
"2.8200","0.8748","18.8663"
"2.8400","0.8751","18.9713"
"2.8600","0.8754","18.9839"
"2.8800","0.8756","18.9906"
"2.9000","0.8759","19.0549"
"2.9200","0.8763","18.9688"
"2.9400","0.8767","19.0246"
"2.9600","0.8772","19.0922"
"2.9800","0.8776","19.1767"
"3.0000","0.8780","19.2098"
"3.0200","0.8783","19.2263"
"3.0400","0.8785","19.2062"
"3.0600","0.8788","19.1989"
"3.0800","0.8791","19.1604"
"3.1000","0.8794","19.2593"
"3.1200","0.8797","19.3466"
"3.1400","0.8801","19.3215"
"3.1600","0.8805","19.2491"
"3.1800","0.8808","19.2852"
"3.2000","0.8811","19.3549"
"3.2200","0.8814","19.4320"
"3.2400","0.8818","19.4626"
"3.2600","0.8821","19.5227"
"3.2800","0.8825","19.5529"
"3.3000","0.8829","19.5602"
"3.3200","0.8833","19.6030"
"3.3400","0.8836","19.6416"
"3.3600","0.8839","19.5805"
"3.3800","0.8841","19.5357"
"3.4000","0.8844","19.4536"
"3.4200","0.8847","19.5139"
"3.4400","0.8850","19.5025"
"3.4600","0.8854","19.4919"
"3.4800","0.8858","19.4443"
"3.5000","0.8861","19.5690"
"3.5200","0.8864","19.7021"
"3.5400","0.8867","19.6583"
"3.5600","0.8870","19.6697"
"3.5800","0.8873","19.6455"
"3.6000","0.8876","19.6010"
"3.6200","0.8880","19.5583"
"3.6400","0.8884","19.6293"
"3.6600","0.8889","19.6537"
"3.6800","0.8893","19.6428"
"3.7000","0.8896","19.6471"
"3.7200","0.8899","19.7077"
"3.7400","0.8901","19.6697"
"3.7600","0.8904","19.6434"
"3.7800","0.8907","19.6598"
"3.8000","0.8911","19.6817"
"3.8200","0.8914","19.6823"
"3.8400","0.8918","19.5165"
"3.8600","0.8921","19.3329"
"3.8800","0.8925","19.3213"
"3.9000","0.8928","19.3540"
"3.9200","0.8931","19.2887"
"3.9400","0.8934","19.1857"
"3.9600","0.8938","19.2156"
"3.9800","0.8942","19.1886"
"4.0000","0.8946","19.1793"
"4.0200","0.8950","19.1958"
"4.0400","0.8953","19.2458"
"4.0600","0.8956","19.2637"
"4.0800","0.8958","19.2217"
"4.1000","0.8961","19.2346"
"4.1200","0.8964","19.2410"
"4.1400","0.8967","19.1426"
"4.1600","0.8971","19.1532"
"4.1800","0.8974","19.1283"
"4.2000","0.8978","19.1460"
"4.2200","0.8981","19.1392"
"4.2400","0.8984","19.1806"
"4.2600","0.8986","19.1765"
"4.2800","0.8989","19.1777"
"4.3000","0.8993","19.2013"
"4.3200","0.8997","19.1725"
"4.3400","0.9002","19.2330"
"4.3600","0.9006","19.3030"
"4.3800","0.9010","19.2897"
"4.4000","0.9013","19.2387"
"4.4200","0.9015","19.2702"
"4.4400","0.9018","19.2621"
"4.4600","0.9021","19.2656"
"4.4800","0.9024","19.3233"
"4.5000","0.9027","19.2840"
"4.5200","0.9031","19.3020"
"4.5400","0.9035","19.3963"
"4.5600","0.9038","19.3720"
"4.5800","0.9041","19.3454"
"4.6000","0.9044","19.3768"
"4.6200","0.9048","19.2889"
"4.6400","0.9051","19.3089"
"4.6600","0.9055","19.4031"
"4.6800","0.9059","19.4279"
"4.7000","0.9063","19.4466"
"4.7200","0.9066","19.4663"
"4.7400","0.9069","19.4809"
"4.7600","0.9072","19.4858"
"4.7800","0.9074","19.4528"
"4.8000","0.9077","19.4901"
"4.8200","0.9081","19.4172"
"4.8400","0.9084","19.4264"
"4.8600","0.9088","19.3890"
"4.8800","0.9091","19.4817"
"4.9000","0.9095","19.4586"
"4.9200","0.9097","19.4629"
"4.9400","0.9100","19.4907"
"4.9600","0.9103","19.3919"
"4.9800","0.9106","19.4181"
"5.0000","0.9110","19.4878"
"5.0200","0.9114","19.5168"
"5.0400","0.9119","19.5704"
"5.0600","0.9123","19.5719"
"5.0800","0.9126","19.4715"
"5.1000","0.9129","19.3547"
"5.1200","0.9131","19.3826"
"5.1400","0.9134","19.4343"
"5.1600","0.9137","19.4053"
"5.1800","0.9140","19.4119"
"5.2000","0.9144","19.3972"
"5.2200","0.9148","19.4718"
"5.2400","0.9151","19.4858"
"5.2600","0.9155","19.5035"
"5.2800","0.9158","19.5452"
"5.3000","0.9161","19.5328"
"5.3200","0.9164","19.4903"
"5.3400","0.9168","19.5606"
"5.3600","0.9172","19.5091"
"5.3800","0.9176","19.5021"
"5.4000","0.9180","19.5813"
"5.4200","0.9183","19.5514"
"5.4400","0.9185","19.5369"
"5.4600","0.9188","19.5933"
"5.4800","0.9191","19.5722"
"5.5000","0.9194","19.4959"
"5.5200","0.9197","19.5257"
"5.5400","0.9201","19.5005"
"5.5600","0.9205","19.4483"
"5.5800","0.9208","19.4780"
"5.6000","0.9211","19.5198"
"5.6200","0.9214","19.5020"
"5.6400","0.9216","19.5426"
"5.6600","0.9219","19.4955"
"5.6800","0.9223","19.5315"
"5.7000","0.9227","19.6693"
"5.7200","0.9231","19.6375"
"5.7400","0.9236","19.5034"
"5.7600","0.9239","19.4809"
"5.7800","0.9242","19.5206"
"5.8000","0.9245","19.6466"
"5.8200","0.9247","19.6071"
"5.8400","0.9250","19.4711"
"5.8600","0.9253","19.4103"
"5.8800","0.9257","19.3920"
"5.9000","0.9261","19.3695"
"5.9200","0.9264","19.3973"
"5.9400","0.9268","19.3748"
"5.9600","0.9271","19.2698"
"5.9800","0.9274","19.1888"
"6.0000","0.9277","19.2154"
"6.0200","0.9281","19.2199"
"6.0400","0.9285","19.1683"
"6.0600","0.9289","19.2110"
"6.0800","0.9293","19.2785"
"6.1000","0.9296","19.2894"
"6.1200","0.9299","19.2581"
"6.1400","0.9301","19.1799"
"6.1600","0.9304","19.1309"
"6.1800","0.9307","19.2002"
"6.2000","0.9310","19.2684"
"6.2200","0.9314","19.2808"
"6.2400","0.9318","19.2080"
"6.2600","0.9321","19.0894"
"6.2800","0.9325","19.0063"
"6.3000","0.9327","18.9668"
"6.3200","0.9330","18.8668"
"6.3400","0.9333","18.8424"
"6.3600","0.9336","18.7587"
"6.3800","0.9340","18.7707"
"6.4000","0.9344","18.6547"
"6.4200","0.9349","18.5939"
"6.4400","0.9353","18.5720"
"6.4600","0.9356","18.4397"
"6.4800","0.9358","18.3086"
"6.5000","0.9361","18.2115"
"6.5200","0.9364","18.1716"
"6.5400","0.9367","18.1722"
"6.5600","0.9370","18.0882"
"6.5800","0.9374","18.1755"
"6.6000","0.9378","18.2291"
"6.6200","0.9381","18.1179"
"6.6400","0.9385","17.9515"
"6.6600","0.9388","17.8764"
"6.6800","0.9391","17.9351"
"6.7000","0.9395","17.9350"
"6.7200","0.9398","17.8725"
"6.7400","0.9402","17.9739"
"6.7600","0.9406","17.9282"
"6.7800","0.9410","17.8555"
"6.8000","0.9412","17.8114"
"6.8200","0.9415","17.7332"
"6.8400","0.9417","17.6601"
"6.8600","0.9420","17.6510"
"6.8800","0.9423","17.4664"
"6.9000","0.9427","17.2118"
"6.9200","0.9431","17.0026"
"6.9400","0.9435","17.0130"
"6.9600","0.9438","16.9958"
"6.9800","0.9441","16.9075"
"7.0000","0.9444","16.8392"
"7.0200","0.9447","16.8586"
"7.0400","0.9450","16.8691"
"7.0600","0.9454","16.8376"
"7.0800","0.9458","16.8049"
"7.1000","0.9462","16.7156"
"7.1200","0.9466","16.7823"
"7.1400","0.9470","16.8035"
"7.1600","0.9473","16.7689"
"7.1800","0.9475","16.8754"
"7.2000","0.9478","16.8675"
"7.2200","0.9481","16.8674"
"7.2400","0.9484","16.9208"
"7.2600","0.9487","16.8989"
"7.2800","0.9491","16.8414"
"7.3000","0.9495","16.7838"
"7.3200","0.9498","16.7020"
"7.3400","0.9501","16.7222"
"7.3600","0.9504","16.7685"
"7.3800","0.9508","16.8025"
"7.4000","0.9512","16.8329"
"7.4200","0.9516","16.8293"
"7.4400","0.9520","16.7124"
"7.4600","0.9523","16.5962"
"7.4800","0.9526","16.6814"
"7.5000","0.9529","16.7135"
"7.5200","0.9531","16.6361"
"7.5400","0.9534","16.6775"
"7.5600","0.9537","16.7013"
"7.5800","0.9540","16.5690"
"7.6000","0.9544","16.5871"
"7.6200","0.9548","16.5508"
"7.6400","0.9552","16.5348"
"7.6600","0.9555","16.4804"
"7.6800","0.9558","16.4771"
"7.7000","0.9560","16.5284"
"7.7200","0.9563","16.5740"
"7.7400","0.9567","16.5530"
"7.7600","0.9571","16.5122"
"7.7800","0.9575","16.5218"
"7.8000","0.9579","16.5379"
"7.8200","0.9583","16.5502"
"7.8400","0.9586","16.5082"
"7.8600","0.9589","16.5497"
"7.8800","0.9591","16.6135"
"7.9000","0.9594","16.5612"
"7.9200","0.9597","16.6034"
"7.9400","0.9600","16.6455"
"7.9600","0.9604","16.5819"
"7.9800","0.9608","16.5744"
"8.0000","0.9611","16.6112"
"8.0200","0.9614","16.6095"
"8.0400","0.9617","16.6481"
"8.0600","0.9621","16.6720"
"8.0800","0.9624","16.6699"
"8.1000","0.9628","16.7580"
"8.1200","0.9632","16.7139"
"8.1400","0.9636","16.6900"
"8.1600","0.9640","16.7010"
"8.1800","0.9642","16.7250"
"8.2000","0.9645","16.7064"
"8.2200","0.9647","16.7896"
"8.2400","0.9650","16.7301"
"8.2600","0.9653","16.6249"
"8.2800","0.9657","16.6159"
"8.3000","0.9661","16.6322"
"8.3200","0.9665","16.6985"
"8.3400","0.9668","16.7272"
"8.3600","0.9671","16.7975"
"8.3800","0.9674","16.7242"
"8.4000","0.9677","16.6749"
"8.4200","0.9680","16.7507"
"8.4400","0.9684","16.8665"
"8.4600","0.9688","16.8224"
"8.4800","0.9692","16.7580"
"8.5000","0.9696","16.6997"
"8.5200","0.9700","16.7402"
"8.5400","0.9702","16.7461"
"8.5600","0.9705","16.7759"
"8.5800","0.9708","16.7360"
"8.6000","0.9710","16.7725"
"8.6200","0.9713","16.7498"
"8.6400","0.9717","16.7628"
"8.6600","0.9720","16.7713"
"8.6800","0.9724","16.7285"
"8.7000","0.9727","16.7442"
"8.7200","0.9730","16.7402"
"8.7400","0.9734","16.6956"
"8.7600","0.9737","16.6967"
"8.7800","0.9741","16.7535"
"8.8000","0.9745","16.7287"
"8.8200","0.9749","16.7081"
"8.8400","0.9753","16.7234"
"8.8600","0.9756","16.7231"
"8.8800","0.9759","16.7688"
"8.9000","0.9761","16.7560"
"8.9200","0.9764","16.7047"
"8.9400","0.9767","16.7116"
"8.9600","0.9770","16.6836"
"8.9800","0.9774","16.6896"
"9.0000","0.9778","16.6905"
"9.0200","0.9782","16.7008"
"9.0400","0.9785","16.6177"
"9.0600","0.9787","16.5431"
"9.0800","0.9790","16.6184"
"9.1000","0.9793","16.6616"
"9.1200","0.9797","16.7161"
"9.1400","0.9800","16.7307"
"9.1600","0.9805","16.6791"
"9.1800","0.9809","16.6309"
"9.2000","0.9813","16.5530"
"9.2200","0.9816","16.4908"
"9.2400","0.9819","16.4320"
"9.2600","0.9821","16.4223"
"9.2800","0.9824","16.4812"
"9.3000","0.9827","16.5024"
"9.3200","0.9830","16.4877"
"9.3400","0.9834","16.5327"
"9.3600","0.9837","16.5234"
"9.3800","0.9841","16.3896"
"9.4000","0.9844","16.3535"
"9.4200","0.9847","16.3893"
"9.4400","0.9851","16.3660"
"9.4600","0.9854","16.3863"
"9.4800","0.9858","16.4335"
"9.5000","0.9862","16.4183"
"9.5200","0.9866","16.3722"
"9.5400","0.9870","16.3658"
"9.5600","0.9872","16.2249"
"9.5800","0.9875","16.1687"
"9.6000","0.9877","16.1941"
"9.6200","0.9880","16.1456"
"9.6400","0.9883","16.0344"
"9.6600","0.9887","15.8887"
"9.6800","0.9891","15.8190"
"9.7000","0.9894","15.6655"
"9.7200","0.9898","15.5293"
"9.7400","0.9901","15.5034"
"9.7600","0.9904","15.5820"
"9.7800","0.9907","15.5871"
"9.8000","0.9910","15.5033"
"9.8200","0.9914","15.4645"
"9.8400","0.9918","15.4790"
"9.8600","0.9922","15.4755"
"9.8800","0.9927","15.5108"
"9.9000","0.9930","15.5642"
"9.9200","0.9933","15.5259"
"9.9400","0.9935","15.3962"
"9.9600","0.9937","15.4454"
"9.9800","0.9940","15.4172"
"10.0000","0.9943","15.3810"
"10.0200","0.9947","15.3580"
"10.0400","0.9951","15.2980"
"10.0600","0.9954","15.3645"
"10.0800","0.9958","15.4185"
"10.1000","0.9961","15.3267"
"10.1200","0.9964","15.3546"
"10.1400","0.9968","15.3192"
"10.1600","0.9972","15.3908"
"10.1800","0.9976","15.3962"
"10.2000","0.9980","15.3886"
"10.2200","0.9983","15.4395"
"10.2400","0.9986","15.4883"
"10.2600","0.9989","15.5043"
"10.2800","0.9991","15.4182"
"10.3000","0.9994","15.3444"
"10.3200","0.9997","15.3035"
"10.3400","1.0000","15.4146"
"10.3600","1.0004","15.3862"
"10.3800","1.0008","15.4329"
"10.4000","1.0011","15.3429"
"10.4200","1.0015","15.3522"
"10.4400","1.0017","15.4377"
"10.4600","1.0020","15.4508"
"10.4800","1.0023","15.4591"
"10.5000","1.0027","15.4619"
"10.5200","1.0031","15.5141"
"10.5400","1.0035","15.4185"
"10.5600","1.0040","15.4116"
"10.5800","1.0043","15.4436"
"10.6000","1.0046","15.4028"
"10.6200","1.0049","15.3250"
"10.6400","1.0051","15.3458"
"10.6600","1.0054","15.3287"
"10.6800","1.0057","15.3598"
"10.7000","1.0060","15.3731"
"10.7200","1.0064","15.4342"
"10.7400","1.0067","15.3770"
"10.7600","1.0071","15.3751"
"10.7800","1.0074","15.3874"
"10.8000","1.0077","15.3838"
"10.8200","1.0081","15.4184"
"10.8400","1.0084","15.4348"
"10.8600","1.0088","15.4848"
"10.8800","1.0093","15.4824"
"10.9000","1.0096","15.4355"
"10.9200","1.0100","15.4539"
"10.9400","1.0102","15.3620"
"10.9600","1.0105","15.3949"
"10.9800","1.0107","15.5194"
"11.0000","1.0110","15.4217"
"11.0200","1.0113","15.4081"
"11.0400","1.0117","15.4867"
"11.0600","1.0121","15.5477"
"11.0800","1.0125","15.5543"
"11.1000","1.0128","15.5060"
"11.1200","1.0131","15.4510"
"11.1400","1.0134","15.4262"
"11.1600","1.0137","15.5913"
"11.1800","1.0140","15.6379"
"11.2000","1.0144","15.6735"
"11.2200","1.0148","15.6583"
"11.2400","1.0153","15.6562"
"11.2600","1.0157","15.6678"
"11.2800","1.0160","15.6539"
"11.3000","1.0163","15.6409"
"11.3200","1.0165","15.6848"
"11.3400","1.0168","15.6370"
"11.3600","1.0171","15.6527"
"11.3800","1.0174","15.7142"
"11.4000","1.0177","15.6072"
"11.4200","1.0181","15.5630"
"11.4400","1.0184","15.5445"
"11.4600","1.0188","15.5660"
"11.4800","1.0191","15.6282"
"11.5000","1.0194","15.6956"
"11.5200","1.0197","15.7251"
"11.5400","1.0201","15.7207"
"11.5600","1.0205","15.6659"
"11.5800","1.0209","15.6807"
"11.6000","1.0213","15.6909"
"11.6200","1.0216","15.7544"
"11.6400","1.0218","15.7319"
"11.6600","1.0221","15.7137"
"11.6800","1.0224","15.6708"
"11.7000","1.0227","15.7171"
"11.7200","1.0230","15.7785"
"11.7400","1.0234","15.7834"
"11.7600","1.0238","15.7634"
"11.7800","1.0242","15.7578"
"11.8000","1.0245","15.6818"
"11.8200","1.0248","15.7398"
"11.8400","1.0250","15.7356"
"11.8600","1.0253","15.6121"
"11.8800","1.0257","15.6630"
"11.9000","1.0261","15.7339"
"11.9200","1.0265","15.7489"
"11.9400","1.0270","15.8293"
"11.9600","1.0273","15.8445"
"11.9800","1.0276","15.8270"
"12.0000","1.0279","15.7336"
"12.0200","1.0281","15.7720"
"12.0400","1.0284","15.7747"
"12.0600","1.0287","15.7142"
"12.0800","1.0290","15.6754"
"12.1000","1.0294","15.6400"
"12.1200","1.0298","15.7039"
"12.1400","1.0301","15.7443"
"12.1600","1.0304","15.6656"
"12.1800","1.0307","15.6532"
"12.2000","1.0311","15.6933"
"12.2200","1.0314","15.6959"
"12.2400","1.0318","15.6394"
"12.2600","1.0322","15.6498"
"12.2800","1.0326","15.6743"
"12.3000","1.0329","15.7089"
"12.3200","1.0332","15.6705"
"12.3400","1.0334","15.6765"
"12.3600","1.0337","15.6514"
"12.3800","1.0340","15.6478"
"12.4000","1.0343","15.6148"
"12.4200","1.0347","15.6042"
"12.4400","1.0351","15.6452"
"12.4600","1.0355","15.6380"
"12.4800","1.0358","15.6078"
"12.5000","1.0361","15.5945"
"12.5200","1.0364","15.6806"
"12.5400","1.0367","15.6807"
"12.5600","1.0370","15.6729"
"12.5800","1.0374","15.7556"
"12.6000","1.0378","15.8013"
"12.6200","1.0383","15.7638"
"12.6400","1.0387","15.7384"
"12.6600","1.0390","15.6735"
"12.6800","1.0392","15.5314"
"12.7000","1.0395","15.5721"
"12.7200","1.0397","15.6614"
"12.7400","1.0400","15.7101"
"12.7600","1.0403","15.7303"
"12.7800","1.0407","15.7324"
"12.8000","1.0411","15.7029"
"12.8200","1.0414","15.6851"
"12.8400","1.0418","15.6709"
"12.8600","1.0421","15.7192"
"12.8800","1.0424","15.6396"
"12.9000","1.0428","15.6178"
"12.9200","1.0432","15.5224"
"12.9400","1.0436","15.4347"
"12.9600","1.0440","15.4916"
"12.9800","1.0443","15.5087"
"13.0000","1.0446","15.4340"
"13.0200","1.0448","15.3816"
"13.0400","1.0451","15.0663"
"13.0600","1.0453","14.7104"
"13.0800","1.0456","14.5365"
"13.1000","1.0460","14.3367"
"13.1200","1.0464","14.2175"
"13.1400","1.0468","14.1407"
"13.1600","1.0471","14.1608"
"13.1800","1.0474","14.0739"
"13.2000","1.0477","13.9548"
"13.2200","1.0480","13.9899"
"13.2400","1.0483","14.0713"
"13.2600","1.0487","14.0823"
"13.2800","1.0491","14.0533"
"13.3000","1.0495","14.0906"
"13.3200","1.0500","14.0996"
"13.3400","1.0503","14.0648"
"13.3600","1.0506","14.0389"
"13.3800","1.0509","13.9746"
"13.4000","1.0511","13.9965"
"13.4200","1.0514","13.9955"
"13.4400","1.0517","14.0299"
"13.4600","1.0520","14.0576"
"13.4800","1.0524","13.9952"
"13.5000","1.0528","13.9571"
"13.5200","1.0531","14.0082"
"13.5400","1.0534","14.0004"
"13.5600","1.0537","14.0956"
"13.5800","1.0541","14.1457"
"13.6000","1.0545","14.0988"
"13.6200","1.0549","14.0033"
"13.6400","1.0552","14.0578"
"13.6600","1.0556","14.1252"
"13.6800","1.0559","14.1298"
"13.7000","1.0562","14.0728"
"13.7200","1.0564","14.1128"
"13.7400","1.0567","14.1249"
"13.7600","1.0570","14.1294"
"13.7800","1.0573","14.2459"
"13.8000","1.0577","14.2021"
"13.8200","1.0580","14.1078"
"13.8400","1.0584","14.0893"
"13.8600","1.0587","14.1586"
"13.8800","1.0591","14.0911"
"13.9000","1.0593","14.0793"
"13.9200","1.0596","14.0399"
"13.9400","1.0600","14.0373"
"13.9600","1.0604","14.1025"
"13.9800","1.0608","14.2510"
"14.0000","1.0613","14.2101"
"14.0200","1.0617","14.2310"
"14.0400","1.0620","14.2202"
"14.0600","1.0622","14.2270"
"14.0800","1.0624","14.3073"
"14.1000","1.0627","14.2972"
"14.1200","1.0630","14.3238"
"14.1400","1.0634","14.2848"
"14.1600","1.0637","14.2985"
"14.1800","1.0641","14.3829"
"14.2000","1.0645","14.3270"
"14.2200","1.0648","14.3063"
"14.2400","1.0651","14.2945"
"14.2600","1.0655","14.2979"
"14.2800","1.0658","14.3867"
"14.3000","1.0662","14.4041"
"14.3200","1.0666","14.3771"
"14.3400","1.0670","14.3400"
"14.3600","1.0673","14.2824"
"14.3800","1.0676","14.3062"
"14.4000","1.0678","14.3449"
"14.4200","1.0681","14.3060"
"14.4400","1.0684","14.3288"
"14.4600","1.0687","14.3655"
"14.4800","1.0690","14.3781"
"14.5000","1.0694","14.3776"
"14.5200","1.0698","14.3584"
"14.5400","1.0701","14.3718"
"14.5600","1.0704","14.3641"
"14.5800","1.0707","14.2975"
"14.6000","1.0710","14.3361"
"14.6200","1.0713","14.3642"
"14.6400","1.0717","14.4099"
"14.6600","1.0722","14.3573"
"14.6800","1.0726","14.3031"
"14.7000","1.0730","14.3611"
"14.7200","1.0733","14.4703"
"14.7400","1.0736","14.5219"
"14.7600","1.0738","14.5556"
"14.7800","1.0741","14.4813"
"14.8000","1.0744","14.4147"
"14.8200","1.0747","14.4748"
"14.8400","1.0750","14.5014"
"14.8600","1.0754","14.5170"
"14.8800","1.0758","14.6296"
"14.9000","1.0762","14.6116"
"14.9200","1.0765","14.5272"
"14.9400","1.0768","14.5304"
"14.9600","1.0772","14.4602"
"14.9800","1.0775","14.4785"
"15.0000","1.0779","14.5184"
"15.0200","1.0783","14.5500"
"15.0400","1.0786","14.6079"
"15.0600","1.0789","14.6370"
"15.0800","1.0792","14.5745"
"15.1000","1.0794","14.5463"
"15.1200","1.0797","14.6568"
"15.1400","1.0800","14.7055"
"15.1600","1.0803","14.6419"
"15.1800","1.0807","14.5901"
"15.2000","1.0811","14.6329"
"15.2200","1.0814","14.6699"
"15.2400","1.0818","14.6575"
"15.2600","1.0820","14.5887"
"15.2800","1.0823","14.6347"
"15.3000","1.0826","14.7219"
"15.3200","1.0830","14.7213"
"15.3400","1.0834","14.7260"
"15.3600","1.0839","14.7175"
"15.3800","1.0843","14.7175"
"15.4000","1.0847","14.7327"
"15.4200","1.0850","14.6250"
"15.4400","1.0852","14.6454"
"15.4600","1.0854","14.6301"
"15.4800","1.0857","14.6555"
"15.5000","1.0860","14.7078"
"15.5200","1.0863","14.7306"
"15.5400","1.0867","14.7655"
"15.5600","1.0871","14.7781"
"15.5800","1.0875","14.7947"
"15.6000","1.0878","14.7530"
"15.6200","1.0881","14.8146"
"15.6400","1.0885","14.8548"
"15.6600","1.0888","14.8625"
"15.6800","1.0892","14.8616"
"15.7000","1.0896","14.8721"
"15.7200","1.0899","14.7647"
"15.7400","1.0903","14.7902"
"15.7600","1.0905","14.8655"
"15.7800","1.0908","14.9255"
"15.8000","1.0911","14.9480"
"15.8200","1.0913","14.9027"
"15.8400","1.0917","14.8731"
"15.8600","1.0920","14.8825"
"15.8800","1.0924","14.9143"
"15.9000","1.0927","14.8428"
"15.9200","1.0931","14.8372"
"15.9400","1.0934","14.9370"
"15.9600","1.0936","14.9430"
"15.9800","1.0939","14.9955"
"16.0000","1.0943","14.9935"
"16.0200","1.0947","14.9836"
"16.0400","1.0951","15.0802"
"16.0600","1.0956","15.1003"
"16.0800","1.0960","15.0417"
"16.1000","1.0963","14.9879"
"16.1200","1.0966","14.9881"
"16.1400","1.0968","15.0813"
"16.1600","1.0971","15.0687"
"16.1800","1.0973","14.9359"
"16.2000","1.0977","14.9956"
"16.2200","1.0980","15.0639"
"16.2400","1.0984","15.1005"
"16.2600","1.0988","15.1364"
"16.2800","1.0991","15.1099"
"16.3000","1.0995","15.0770"
"16.3200","1.0998","15.1657"
"16.3400","1.1001","15.2041"
"16.3600","1.1005","15.2137"
"16.3800","1.1009","15.1995"
"16.4000","1.1012","15.2521"
