Time,Displacement,Force
"3.6400","0.0596","2.4046"
"3.6600","0.0599","2.5144"
"3.6800","0.0603","2.5811"
"3.7000","0.0607","2.5720"
"3.7200","0.0611","2.5973"
"3.7400","0.0614","2.5368"
"3.7600","0.0616","2.5615"
"3.7800","0.0619","2.4789"
"3.8000","0.0621","2.5218"
"3.8200","0.0624","2.4912"
"3.8400","0.0627","2.4383"
"3.8600","0.0630","2.4024"
"3.8800","0.0634","2.4285"
"3.9000","0.0638","2.5024"
"3.9200","0.0641","2.5468"
"3.9400","0.0644","2.5416"
"3.9600","0.0647","2.5144"
"3.9800","0.0650","2.4980"
"4.0000","0.0653","2.5542"
"4.0200","0.0657","2.4703"
"4.0400","0.0661","2.4086"
"4.0600","0.0666","2.4847"
"4.0800","0.0671","2.5560"
"4.1000","0.0675","2.6294"
"4.1200","0.0678","2.6437"
"4.1400","0.0680","2.5826"
"4.1600","0.0683","2.6338"
"4.1800","0.0686","2.6495"
"4.2000","0.0689","2.5624"
"4.2200","0.0693","2.5888"
"4.2400","0.0697","2.5331"
"4.2600","0.0701","2.4719"
"4.2800","0.0705","2.6015"
"4.3000","0.0708","2.6105"
"4.3200","0.0711","2.6140"
"4.3400","0.0715","2.5856"
"4.3600","0.0719","2.6290"
"4.3800","0.0723","2.6298"
"4.4000","0.0727","2.5783"
"4.4200","0.0730","2.5432"
"4.4400","0.0732","2.6158"
"4.4600","0.0735","2.7168"
"4.4800","0.0737","2.6854"
"4.5000","0.0739","2.6484"
"4.5200","0.0742","2.6471"
"4.5400","0.0746","2.5969"
"4.5600","0.0750","2.6233"
"4.5800","0.0753","2.6521"
"4.6000","0.0757","2.6791"
"4.6200","0.0759","2.6874"
"4.6400","0.0762","2.6968"
"4.6600","0.0765","2.8541"
"4.6800","0.0767","2.7824"
"4.7000","0.0771","2.7400"
"4.7200","0.0775","2.7805"
"4.7400","0.0779","2.7488"
"4.7600","0.0783","2.7135"
"4.7800","0.0787","2.7552"
"4.8000","0.0790","2.8298"
"4.8200","0.0793","2.7955"
"4.8400","0.0795","2.7557"
"4.8600","0.0798","2.7510"
"4.8800","0.0800","2.8241"
"4.9000","0.0804","2.8707"
"4.9200","0.0807","2.8587"
"4.9400","0.0811","2.8104"
"4.9600","0.0815","2.8562"
"4.9800","0.0819","2.8674"
"5.0000","0.0822","2.8486"
"5.0200","0.0825","2.8903"
"5.0400","0.0829","2.8591"
"5.0600","0.0833","2.9905"
"5.0800","0.0837","3.0038"
"5.1000","0.0841","3.0477"
"5.1200","0.0845","3.0349"
"5.1400","0.0847","3.0432"
"5.1600","0.0850","3.0545"
"5.1800","0.0852","2.9889"
"5.2000","0.0855","3.0140"
"5.2200","0.0858","3.0361"
"5.2400","0.0862","3.0819"
"5.2600","0.0866","2.9991"
"5.2800","0.0870","3.0550"
"5.3000","0.0873","3.0956"
"5.3200","0.0876","3.1106"
"5.3400","0.0879","3.1139"
"5.3600","0.0882","3.1218"
"5.3800","0.0885","3.0605"
"5.4000","0.0889","3.0637"
"5.4200","0.0893","3.1350"
"5.4400","0.0898","3.2204"
"5.4600","0.0902","3.1362"
"5.4800","0.0905","3.0871"
"5.5000","0.0908","3.1457"
"5.5200","0.0910","3.1891"
"5.5400","0.0912","3.1231"
"5.5600","0.0915","3.0881"
"5.5800","0.0918","3.0617"
"5.6000","0.0922","3.0585"
"5.6200","0.0926","3.0966"
"5.6400","0.0929","3.1723"
"5.6600","0.0933","3.2106"
"5.6800","0.0936","3.1879"
"5.7000","0.0939","3.2253"
"5.7200","0.0942","3.2113"
"5.7400","0.0946","3.2413"
"5.7600","0.0950","3.2287"
"5.7800","0.0955","3.1503"
"5.8000","0.0958","3.2438"
"5.8200","0.0961","3.2302"
"5.8400","0.0963","3.1954"
"5.8600","0.0966","3.1551"
"5.8800","0.0969","3.1704"
"5.9000","0.0972","3.1883"
"5.9200","0.0975","3.2853"
"5.9400","0.0979","3.3270"
"5.9600","0.0983","3.3385"
"5.9800","0.0987","3.3199"
"6.0000","0.0990","3.2151"
"6.0200","0.0992","3.1895"
"6.0400","0.0995","3.1972"
"6.0600","0.0998","3.2708"
"6.0800","0.1001","3.2883"
"6.1000","0.1005","3.2299"
"6.1200","0.1010","3.1969"
"6.1400","0.1015","3.2333"
"6.1600","0.1019","3.3143"
"6.1800","0.1022","3.3249"
"6.2000","0.1024","3.3355"
"6.2200","0.1026","3.3144"
"6.2400","0.1029","3.3588"
"6.2600","0.1032","3.2708"
"6.2800","0.1035","3.2268"
"6.3000","0.1039","3.3128"
"6.3200","0.1043","3.3276"
"6.3400","0.1046","3.3244"
"6.3600","0.1050","3.3754"
"6.3800","0.1053","3.3594"
"6.4000","0.1056","3.3313"
"6.4200","0.1059","3.2865"
"6.4400","0.1063","3.3508"
"6.4600","0.1068","3.4369"
"6.4800","0.1071","3.4325"
"6.5000","0.1074","3.3602"
"6.5200","0.1077","3.3503"
"6.5400","0.1079","3.3088"
"6.5600","0.1082","3.3768"
"6.5800","0.1085","3.3875"
"6.6000","0.1088","3.4534"
"6.6200","0.1092","3.4567"
"6.6400","0.1096","3.4093"
"6.6600","0.1100","3.4622"
"6.6800","0.1103","3.4487"
"6.7000","0.1106","3.4545"
"6.7200","0.1109","3.4696"
"6.7400","0.1111","3.4823"
"6.7600","0.1114","3.4742"
"6.7800","0.1118","3.4412"
"6.8000","0.1123","3.5147"
"6.8200","0.1128","3.5685"
"6.8400","0.1132","3.5710"
"6.8600","0.1136","3.5452"
"6.8800","0.1138","3.5666"
"6.9000","0.1140","3.4697"
"6.9200","0.1143","3.5195"
"6.9400","0.1145","3.5954"
"6.9600","0.1148","3.5774"
"6.9800","0.1152","3.5383"
"7.0000","0.1156","3.6099"
"7.0200","0.1159","3.7221"
"7.0400","0.1163","3.7003"
"7.0600","0.1166","3.7049"
"7.0800","0.1169","3.6622"
"7.1000","0.1173","3.6203"
"7.1200","0.1176","3.6151"
"7.1400","0.1181","3.6891"
"7.1600","0.1185","3.7445"
"7.1800","0.1188","3.6709"
"7.2000","0.1191","3.6029"
"7.2200","0.1194","3.6330"
"7.2400","0.1196","3.7217"
"7.2600","0.1199","3.7745"
"7.2800","0.1202","3.6869"
"7.3000","0.1205","3.6254"
"7.3200","0.1209","3.6700"
"7.3400","0.1213","3.7073"
"7.3600","0.1217","3.7670"
"7.3800","0.1220","3.8470"
"7.4000","0.1223","3.8000"
"7.4200","0.1225","3.8358"
"7.4400","0.1228","3.7982"
"7.4600","0.1231","3.7157"
"7.4800","0.1236","3.8163"
"7.5000","0.1240","3.8749"
"7.5200","0.1245","3.8920"
"7.5400","0.1249","3.9023"
"7.5600","0.1251","3.9221"
"7.5800","0.1254","3.8425"
"7.6000","0.1256","3.8670"
"7.6200","0.1259","3.9247"
"7.6400","0.1262","3.9466"
"7.6600","0.1265","3.9213"
"7.6800","0.1269","3.9542"
"7.7000","0.1273","4.0305"
"7.7200","0.1276","3.9669"
"7.7400","0.1280","3.9138"
"7.7600","0.1283","4.0001"
"7.7800","0.1286","3.9861"
"7.8000","0.1289","4.0244"
"7.8200","0.1293","4.0095"
"7.8400","0.1297","4.0237"
"7.8600","0.1301","4.0184"
"7.8800","0.1304","4.0571"
"7.9000","0.1307","4.0399"
"7.9200","0.1309","3.9768"
"7.9400","0.1312","3.9743"
"7.9600","0.1315","4.1135"
"7.9800","0.1318","4.0591"
"8.0000","0.1322","4.0240"
"8.0200","0.1326","4.0273"
"8.0400","0.1330","4.0033"
"8.0600","0.1333","3.9941"
"8.0800","0.1336","4.0963"
"8.1000","0.1339","4.1434"
"8.1200","0.1342","4.1344"
"8.1400","0.1345","4.1078"
"8.1600","0.1348","4.0647"
"8.1800","0.1353","4.1027"
"8.2000","0.1357","4.1209"
"8.2200","0.1362","4.0563"
"8.2400","0.1365","4.0848"
"8.2600","0.1367","4.0968"
"8.2800","0.1370","4.1335"
"8.3000","0.1372","4.0668"
"8.3200","0.1375","4.0013"
"8.3400","0.1378","4.1056"
"8.3600","0.1382","4.1980"
"8.3800","0.1386","4.1847"
"8.4000","0.1389","4.1193"
"8.4200","0.1393","4.0930"
"8.4400","0.1396","4.1602"
"8.4600","0.1399","4.0960"
"8.4800","0.1403","4.1502"
"8.5000","0.1407","4.1537"
"8.5200","0.1410","4.1228"
"8.5400","0.1414","4.0930"
"8.5600","0.1418","4.1492"
"8.5800","0.1421","4.1886"
"8.6000","0.1423","4.2186"
"8.6200","0.1426","4.2598"
"8.6400","0.1428","4.1552"
"8.6600","0.1431","4.1069"
"8.6800","0.1435","4.1161"
"8.7000","0.1439","4.1305"
"8.7200","0.1443","4.1408"
"8.7400","0.1446","4.1466"
"8.7600","0.1449","4.1869"
"8.7800","0.1452","4.1674"
"8.8000","0.1455","4.1184"
"8.8200","0.1458","4.1049"
"8.8400","0.1461","4.1435"
"8.8600","0.1466","4.1996"
"8.8800","0.1470","4.2079"
"8.9000","0.1475","4.1230"
"8.9200","0.1478","4.1212"
"8.9400","0.1481","4.1803"
"8.9600","0.1483","4.2311"
"8.9800","0.1486","4.2243"
"9.0000","0.1488","4.3123"
"9.0200","0.1492","4.2754"
"9.0400","0.1495","4.1634"
"9.0600","0.1499","4.1401"
"9.0800","0.1503","4.2207"
"9.1000","0.1506","4.2270"
"9.1200","0.1509","4.2430"
"9.1400","0.1512","4.2124"
"9.1600","0.1516","4.1502"
"9.1800","0.1519","4.1785"
"9.2000","0.1523","4.2440"
"9.2200","0.1527","4.3075"
"9.2400","0.1531","4.1931"
"9.2600","0.1534","4.1697"
"9.2800","0.1537","4.2014"
"9.3000","0.1539","4.1842"
"9.3200","0.1542","4.1730"
"9.3400","0.1545","4.2331"
"9.3600","0.1548","4.2271"
"9.3800","0.1552","4.2092"
"9.4000","0.1556","4.2655"
"9.4200","0.1559","4.2647"
"9.4400","0.1563","4.2347"
"9.4600","0.1566","4.2913"
"9.4800","0.1569","4.3068"
"9.5000","0.1572","4.2884"
"9.5200","0.1575","4.2575"
"9.5400","0.1579","4.2423"
"9.5600","0.1584","4.3092"
"9.5800","0.1588","4.3526"
"9.6000","0.1592","4.3534"
"9.6200","0.1595","4.2909"
"9.6400","0.1597","4.2554"
"9.6600","0.1599","4.2248"
"9.6800","0.1602","4.2661"
"9.7000","0.1605","4.3646"
"9.7200","0.1608","4.4001"
"9.7400","0.1612","4.4312"
"9.7600","0.1616","4.4196"
"9.7800","0.1620","4.3959"
"9.8000","0.1623","4.4277"
"9.8200","0.1626","4.4718"
"9.8400","0.1629","4.5246"
"9.8600","0.1633","4.6009"
"9.8800","0.1637","4.6385"
"9.9000","0.1641","4.6170"
"9.9200","0.1644","4.6335"
"9.9400","0.1648","4.6752"
"9.9600","0.1651","4.6084"
"9.9800","0.1653","4.5916"
"10.0000","0.1656","4.6167"
"10.0200","0.1658","4.5923"
"10.0400","0.1662","4.5762"
"10.0600","0.1665","4.6291"
"10.0800","0.1669","4.6269"
"10.1000","0.1673","4.6434"
"10.1200","0.1676","4.6981"
"10.1400","0.1679","4.7882"
"10.1600","0.1682","4.7598"
"10.1800","0.1685","4.7455"
"10.2000","0.1688","4.7565"
"10.2200","0.1692","4.7632"
"10.2400","0.1697","4.7785"
"10.2600","0.1701","4.7686"
"10.2800","0.1706","4.8967"
"10.3000","0.1709","4.9514"
"10.3200","0.1711","4.8764"
"10.3400","0.1713","4.8443"
"10.3600","0.1716","4.8152"
"10.3800","0.1718","4.8606"
"10.4000","0.1722","4.9022"
"10.4200","0.1725","4.9030"
"10.4400","0.1729","4.8917"
"10.4600","0.1733","4.8539"
"10.4800","0.1737","4.9026"
"10.5000","0.1740","4.9390"
"10.5200","0.1743","4.8964"
"10.5400","0.1746","4.8585"
"10.5600","0.1750","4.9762"
"10.5800","0.1754","4.9583"
"10.6000","0.1757","4.9198"
"10.6200","0.1761","4.8746"
"10.6400","0.1764","4.8650"
"10.6600","0.1766","4.9170"
"10.6800","0.1769","4.8781"
"10.7000","0.1772","4.9344"
"10.7200","0.1775","4.9035"
"10.7400","0.1778","4.8534"
"10.7600","0.1782","4.9461"
"10.7800","0.1786","5.0288"
"10.8000","0.1790","4.9666"
"10.8200","0.1793","5.0321"
"10.8400","0.1796","5.0490"
"10.8600","0.1798","5.0019"
"10.8800","0.1801","5.0323"
"10.9000","0.1805","5.0826"
"10.9200","0.1809","5.1564"
"10.9400","0.1814","5.1407"
"10.9600","0.1818","5.1474"
"10.9800","0.1822","5.1345"
"11.0000","0.1825","5.0921"
"11.0200","0.1827","5.0574"
"11.0400","0.1829","5.0477"
"11.0600","0.1832","5.1140"
"11.0800","0.1835","5.1213"
"11.1000","0.1838","5.1239"
"11.1200","0.1842","5.0719"
"11.1400","0.1847","5.0809"
"11.1600","0.1850","5.0579"
"11.1800","0.1854","5.1202"
"11.2000","0.1857","5.0694"
"11.2200","0.1860","5.0407"
"11.2400","0.1863","5.0625"
"11.2600","0.1867","5.0714"
"11.2800","0.1871","5.0933"
"11.3000","0.1874","5.0972"
"11.3200","0.1877","5.0869"
"11.3400","0.1880","5.0977"
"11.3600","0.1883","5.1141"
"11.3800","0.1885","5.1948"
"11.4000","0.1888","5.2052"
"11.4200","0.1891","5.1315"
"11.4400","0.1895","5.1902"
"11.4600","0.1899","5.1856"
"11.4800","0.1903","5.2044"
"11.5000","0.1906","5.2742"
"11.5200","0.1909","5.3591"
"11.5400","0.1911","5.2973"
"11.5600","0.1914","5.2560"
"11.5800","0.1917","5.3131"
"11.6000","0.1921","5.3336"
"11.6200","0.1926","5.3407"
"11.6400","0.1931","5.3355"
"11.6600","0.1935","5.3315"
"11.6800","0.1939","5.4039"
"11.7000","0.1941","5.4815"
"11.7200","0.1943","5.5621"
"11.7400","0.1946","5.6184"
"11.7600","0.1948","5.5967"
"11.7800","0.1952","5.5952"
"11.8000","0.1955","5.5608"
"11.8200","0.1959","5.5221"
"11.8400","0.1963","5.5780"
"11.8600","0.1966","5.6405"
"11.8800","0.1970","5.6297"
"11.9000","0.1973","5.6734"
"11.9200","0.1976","5.6939"
"11.9400","0.1979","5.7134"
"11.9600","0.1983","5.7175"
"11.9800","0.1987","5.7606"
"12.0000","0.1991","5.7453"
"12.0200","0.1994","5.7869"
"12.0400","0.1997","5.8422"
"12.0600","0.1999","5.8096"
"12.0800","0.2002","5.7941"
"12.1000","0.2005","5.7419"
"12.1200","0.2008","5.7485"
"12.1400","0.2012","5.6750"
"12.1600","0.2016","5.6786"
"12.1800","0.2020","5.8414"
"12.2000","0.2023","5.8583"
"12.2200","0.2025","5.8766"
"12.2400","0.2028","5.8654"
"12.2600","0.2031","5.9321"
"12.2800","0.2034","6.0050"
"12.3000","0.2039","5.9675"
"12.3200","0.2043","5.9937"
"12.3400","0.2048","5.9715"
"12.3600","0.2052","5.9610"
"12.3800","0.2055","5.9743"
"12.4000","0.2057","5.8640"
"12.4200","0.2059","5.8793"
"12.4400","0.2062","5.8973"
"12.4600","0.2065","5.9171"
"12.4800","0.2069","6.0247"
"12.5000","0.2072","6.0999"
"12.5200","0.2076","6.1334"
"12.5400","0.2080","6.1905"
"12.5600","0.2083","6.1706"
"12.5800","0.2086","6.1692"
"12.6000","0.2089","6.1723"
"12.6200","0.2093","6.2294"
"12.6400","0.2097","6.2404"
"12.6600","0.2101","6.2930"
"12.6800","0.2105","6.2501"
"12.7000","0.2108","6.2191"
"12.7200","0.2111","6.2382"
"12.7400","0.2113","6.2609"
"12.7600","0.2116","6.3053"
"12.7800","0.2118","6.3285"
"12.8000","0.2122","6.2402"
"12.8200","0.2125","6.2276"
"12.8400","0.2129","6.2741"
"12.8600","0.2133","6.3826"
"12.8800","0.2136","6.4358"
"12.9000","0.2139","6.3810"
"12.9200","0.2142","6.2988"
"12.9400","0.2144","6.3093"
"12.9600","0.2148","6.3810"
"12.9800","0.2152","6.4585"
"13.0000","0.2156","6.4462"
"13.0200","0.2161","6.4793"
"13.0400","0.2165","6.5438"
"13.0600","0.2168","6.6222"
"13.0800","0.2171","6.6144"
"13.1000","0.2173","6.5658"
"13.1200","0.2175","6.5215"
"13.1400","0.2178","6.5736"
"13.1600","0.2182","6.5579"
"13.1800","0.2186","6.4798"
"13.2000","0.2190","6.4449"
"13.2200","0.2193","6.5547"
"13.2400","0.2196","6.6459"
"13.2600","0.2199","6.5938"
"13.2800","0.2203","6.6540"
"13.3000","0.2206","6.6875"
"13.3200","0.2210","6.6870"
"13.3400","0.2214","6.7549"
"13.3600","0.2218","6.7178"
"13.3800","0.2222","6.6589"
"13.4000","0.2224","6.5329"
"13.4200","0.2227","6.6409"
"13.4400","0.2229","6.8413"
"13.4600","0.2232","6.8417"
"13.4800","0.2235","6.8315"
"13.5000","0.2239","6.7811"
"13.5200","0.2243","6.7363"
"13.5400","0.2246","6.7375"
"13.5600","0.2250","6.7686"
"13.5800","0.2253","6.8345"
"13.6000","0.2255","6.9815"
"13.6200","0.2258","6.9922"
"13.6400","0.2261","6.9530"
"13.6600","0.2265","6.9425"
"13.6800","0.2269","6.9027"
"13.7000","0.2274","6.9016"
"13.7200","0.2278","6.8677"
"13.7400","0.2281","6.9422"
"13.7600","0.2284","7.0108"
"13.7800","0.2286","7.0698"
"13.8000","0.2289","7.0346"
"13.8200","0.2292","7.0009"
"13.8400","0.2295","6.9895"
"13.8600","0.2299","6.9455"
"13.8800","0.2303","6.9113"
"13.9000","0.2306","6.8949"
"13.9200","0.2310","6.9364"
"13.9400","0.2313","6.9847"
"13.9600","0.2316","6.9354"
"13.9800","0.2319","6.9304"
"14.0000","0.2323","7.0209"
"14.0200","0.2327","7.0026"
"14.0400","0.2331","7.0137"
"14.0600","0.2335","7.0266"
"14.0800","0.2338","7.0257"
"14.1000","0.2341","6.9405"
"14.1200","0.2343","6.9458"
"14.1400","0.2346","7.0538"
"14.1600","0.2349","7.1158"
"14.1800","0.2352","7.1673"
"14.2000","0.2356","7.1449"
"14.2200","0.2360","7.0589"
"14.2400","0.2363","7.1677"
"14.2600","0.2366","7.2629"
"14.2800","0.2369","7.2790"
"14.3000","0.2372","7.2484"
"14.3200","0.2375","7.2119"
"14.3400","0.2378","7.1439"
"14.3600","0.2382","7.2259"
"14.3800","0.2387","7.3433"
"14.4000","0.2391","7.3456"
"14.4200","0.2395","7.3679"
"14.4400","0.2398","7.3749"
"14.4600","0.2400","7.4001"
"14.4800","0.2403","7.2973"
"14.5000","0.2405","7.2446"
"14.5200","0.2408","7.1972"
"14.5400","0.2412","7.1994"
"14.5600","0.2416","7.2578"
"14.5800","0.2420","7.3065"
"14.6000","0.2423","7.2934"
"14.6200","0.2426","7.2909"
"14.6400","0.2429","7.3107"
"14.6600","0.2432","7.3589"
"14.6800","0.2436","7.3983"
"14.7000","0.2440","7.3851"
"14.7200","0.2444","7.3502"
"14.7400","0.2448","7.3368"
"14.7600","0.2451","7.4237"
"14.7800","0.2454","7.4331"
"14.8000","0.2457","7.4706"
"14.8200","0.2459","7.4306"
"14.8400","0.2462","7.4534"
"14.8600","0.2465","7.4931"
"14.8800","0.2469","7.4374"
"14.9000","0.2473","7.4503"
"14.9200","0.2477","7.4930"
"14.9400","0.2480","7.5561"
"14.9600","0.2483","7.6301"
"14.9800","0.2485","7.6392"
"15.0000","0.2488","7.5987"
"15.0200","0.2491","7.5525"
"15.0400","0.2494","7.5938"
"15.0600","0.2499","7.6746"
"15.0800","0.2504","7.6399"
"15.1000","0.2508","7.7120"
"15.1200","0.2511","7.7191"
"15.1400","0.2514","7.7320"
"15.1600","0.2516","7.7571"
"15.1800","0.2519","7.7274"
"15.2000","0.2522","7.6792"
"15.2200","0.2525","7.6726"
"15.2400","0.2529","7.6633"
"15.2600","0.2533","7.6489"
"15.2800","0.2537","7.7029"
"15.3000","0.2540","7.7543"
"15.3200","0.2543","7.6947"
"15.3400","0.2546","7.6957"
"15.3600","0.2549","7.8045"
"15.3800","0.2553","7.8467"
"15.4000","0.2557","7.8567"
"15.4200","0.2561","7.7395"
"15.4400","0.2565","7.7334"
"15.4600","0.2568","7.8789"
"15.4800","0.2570","7.9608"
"15.5000","0.2573","7.9144"
"15.5200","0.2575","7.8200"
"15.5400","0.2578","7.7516"
"15.5600","0.2582","7.7352"
"15.5800","0.2586","7.8390"
"15.6000","0.2589","7.9314"
"15.6200","0.2593","7.9306"
"15.6400","0.2596","7.9438"
"15.6600","0.2599","7.9916"
"15.6800","0.2601","8.0315"
"15.7000","0.2604","7.9325"
"15.7200","0.2608","7.8655"
"15.7400","0.2612","7.8885"
"15.7600","0.2616","7.9521"
"15.7800","0.2621","8.0061"
"15.8000","0.2625","8.0532"
"15.8200","0.2628","8.0517"
"15.8400","0.2630","7.9333"
"15.8600","0.2632","7.8974"
"15.8800","0.2635","7.9679"
"15.9000","0.2638","7.9986"
"15.9200","0.2642","8.0123"
"15.9400","0.2646","8.0504"
"15.9600","0.2650","8.0784"
"15.9800","0.2653","8.0112"
"16.0000","0.2656","8.0441"
"16.0200","0.2659","8.1373"
"16.0400","0.2663","8.2727"
"16.0600","0.2666","8.2154"
"16.0800","0.2670","8.1940"
"16.1000","0.2674","8.2111"
"16.1200","0.2678","8.1958"
"16.1400","0.2681","8.1798"
"16.1600","0.2684","8.2012"
"16.1800","0.2686","8.2795"
"16.2000","0.2689","8.2407"
"16.2200","0.2692","8.2163"
"16.2400","0.2695","8.2737"
"16.2600","0.2699","8.3033"
"16.2800","0.2703","8.2393"
"16.3000","0.2706","8.2814"
"16.3200","0.2710","8.3253"
"16.3400","0.2712","8.2924"
"16.3600","0.2715","8.2889"
"16.3800","0.2718","8.2388"
"16.4000","0.2721","8.2261"
